idx,line,raw_lightgbc_prediction,raw_lightgbc_confidence,raw_log_prediction,raw_log_confidence,+pts_linsvc_prediction,+pts_linsvc_confidence,+pts_lightgbc_prediction,+pts_lightgbc_confidence,+pts_knn_prediction,+pts_knn_confidence,+pts_log_prediction,+pts_log_confidence
2017-12-16Arkansas_St,1,0,0.5124660249664224,1,0.5048166206448456,1,0.5952791466403076,1,0.5068302788288543,1,0.5353535353535354,0,0.554486467344075
2017-12-16Auburn,1,0,0.5081088338351404,0,0.5091666699556472,1,0.5822723515684368,1,0.5443769708976322,0,0.5252525252525253,0,0.5295452228708747
2017-12-16Austin_Peay,1,0,0.5101420710019366,0,0.5228438988977525,1,0.5998712872565346,1,0.586489851309858,0,0.5202020202020202,0,0.6125882861776676
2017-12-18Boise_State,0,0,0.5086722073664776,0,0.5052485121917502,1,0.6245549721228604,1,0.5065409404381109,0,0.5303030303030303,1,0.5029376579310028
2017-12-19Alabama,0,0,0.5087832774610379,0,0.5055818985773394,1,0.5786838167573,1,0.5807157292475428,0,0.5050505050505051,0,0.5710740417390572
2017-12-19Arizona_St,0,1,0.5108529267282963,0,0.5467422725832797,1,0.5289593245592488,1,0.5586317890822385,1,0.5404040404040404,0,0.7535572809247753
2017-12-19Arkansas,1,0,0.5074848372526181,0,0.5199712357399038,1,0.5454352709541074,1,0.5186681792934125,1,0.5353535353535354,0,0.6094358378483284
2017-12-19Arkansas_St,1,0,0.5127904341870999,0,0.5007138768944751,1,0.6148063124283698,0,0.5260735492583986,1,0.5606060606060606,0,0.5743491842535147
2017-12-19Auburn,0,0,0.5111545198925205,0,0.5198973939156014,1,0.5625934368543221,0,0.5079726431627808,0,0.5757575757575758,0,0.5776015401107951
2017-12-19Austin_Peay,1,0,0.5091819915788607,0,0.5414702008268718,1,0.5671121428443219,1,0.611997773333904,1,0.5454545454545454,0,0.7255484442319351
2017-12-19Belmont,1,0,0.5117047313447094,0,0.5128311693058476,1,0.590428050138871,1,0.5845477891405585,1,0.5050505050505051,0,0.5790243438394505
2017-12-19Buffalo,1,0,0.5156129110959524,1,0.503729748471701,1,0.5997695250739555,0,0.5423619275154209,0,0.51010101010101,1,0.5572762509703126
2017-12-20AR_Lit_Rock,1,0,0.5160967122897322,1,0.522728576727597,1,0.6475780206868909,1,0.5577137516131248,1,0.5353535353535354,1,0.6305971060539557
2017-12-20Albany,1,0,0.5177000522084296,1,0.5101614687315182,1,0.6246458130899925,0,0.5205841549208725,0,0.5252525252525253,1,0.5495289886710804
2017-12-20Bradley,1,0,0.509882863449843,0,0.5175169144347809,1,0.5886557015727413,1,0.5347524290269101,0,0.5757575757575758,0,0.5704792417976301
2017-12-21Alab_A&M,0,0,0.507583843812879,0,0.500558334087003,1,0.6652530200153602,1,0.5265679931432815,0,0.5555555555555556,0,0.5276433814830728
2017-12-21Alabama_St,1,0,0.5176584319816053,1,0.5003118544248503,1,0.6127640171310771,0,0.5035335301559298,1,0.5151515151515151,1,0.5209890519739976
2017-12-21American,0,0,0.5114108890738416,1,0.5186896055549867,1,0.6327189435627849,1,0.5491050784368406,0,0.5050505050505051,1,0.6271477271229783
2017-12-21Arizona,0,0,0.5109960978068039,1,0.5005467761583078,1,0.5796044685714228,0,0.5039003792984371,0,0.5050505050505051,0,0.5181337795430634
2017-12-21Bowling_Grn,1,0,0.5129745533605938,1,0.5234746882231527,1,0.6149405713084982,0,0.6125295216988027,0,0.5050505050505051,1,0.6452433233467894
2017-12-21Buffalo,0,0,0.5108050080461115,0,0.5069718320918426,1,0.5934154389208732,0,0.5207878522773526,0,0.5555555555555556,0,0.5188083832191956
2017-12-22Akron,0,0,0.5090104084450904,0,0.5064155619841975,1,0.5937575882226755,1,0.5035812531990242,0,0.5505050505050505,0,0.5268188203143349
2017-12-22Alabama,0,0,0.5080913813225201,1,0.5094448618350249,1,0.6266443006777064,0,0.5740596704864562,0,0.6111111111111112,1,0.5522101788279805
2017-12-22Alabama_St,1,1,0.5060048089973921,0,0.5083069317459503,1,0.6149997374655944,1,0.557229251003864,0,0.5505050505050505,0,0.5582819187389544
2017-12-22Arizona_St,1,0,0.5080748823241377,0,0.5113235993117697,1,0.5600210457203939,1,0.538522737213958,1,0.51010101010101,0,0.5388902290671695
2017-12-22Austin_Peay,0,0,0.5071822626402289,0,0.5428018179951483,1,0.5848786861651286,1,0.6066853988296028,1,0.51010101010101,0,0.7605193953293301
2017-12-22Beth-Cook,0,0,0.5163147190093765,1,0.5088335937575076,1,0.5787731580646557,1,0.5563686734498564,1,0.5757575757575758,1,0.5505362357258267
2017-12-22Bradley,0,0,0.5093497858770022,0,0.5174914223225363,1,0.6043674703042108,0,0.5055435097556388,1,0.5454545454545454,0,0.591318678013437
2017-12-22Brown,1,0,0.511253101056395,0,0.5000563948903125,1,0.5814363116702358,1,0.5681055265672124,0,0.5050505050505051,0,0.5035746089860593
2017-12-22Bryant,0,0,0.5116572558372149,1,0.5193315184848865,1,0.6442497688210002,1,0.5224314134157885,1,0.5454545454545454,1,0.5436864548561935
2017-12-25Akron,0,0,0.5092920493002556,0,0.5050873852999811,1,0.6109220758135188,1,0.6021398862892976,0,0.5555555555555556,0,0.5468275299166765
2017-12-27Air_Force,0,0,0.5114653197331904,1,0.5052434818718208,1,0.6223280060559264,1,0.5241917136510985,1,0.5505050505050505,1,0.5681375672087653
2017-12-27Arkansas,1,1,0.5081335714988072,0,0.5211495411260215,1,0.5550830279408986,1,0.528282980985997,1,0.5151515151515151,0,0.6593722750541804
2017-12-27Boise_State,1,0,0.5145290722667284,0,0.5035112616757642,1,0.584620648520099,1,0.5556686102535868,1,0.5555555555555556,0,0.5178684977243526
2017-12-28Austin_Peay,1,0,0.5100716119843691,0,0.5113069583086153,1,0.6018780441949736,1,0.5511055113078019,1,0.51010101010101,0,0.5146991853078005
2017-12-28Belmont,1,0,0.511640047424452,0,0.515742204178476,1,0.5634814112300582,1,0.5864689573429492,0,0.5909090909090909,0,0.5891424329652727
2017-12-28Bradley,0,0,0.5116963543977602,0,0.5103186168105134,1,0.6057524752707146,1,0.5013209142566845,0,0.5656565656565656,0,0.5039968905208305
2017-12-29AR_Lit_Rock,0,0,0.5101241198580797,1,0.5002032712433212,1,0.6304741183958232,1,0.5840240335696295,0,0.5050505050505051,0,0.5429146526699349
2017-12-29App_State,0,0,0.5089524555271607,0,0.5055120013294805,1,0.5934272962180289,1,0.6076310026893609,0,0.5050505050505051,0,0.5735187323095583
2017-12-29Arkansas_St,1,0,0.5096969660389652,0,0.5045269838800526,1,0.5865163387920208,1,0.598192266717303,1,0.5,0,0.5942356689808312
2017-12-29Baylor,0,0,0.5099181049955078,0,0.5081506110413346,1,0.5997330203456153,1,0.5099199552600335,0,0.5555555555555556,0,0.5645467004413822
2017-12-30Air_Force,1,0,0.5167744343276885,1,0.5065716488862537,1,0.6294937643815423,1,0.5247583509409632,0,0.51010101010101,1,0.5598410621802656
2017-12-30Alabama,1,0,0.5142433998258287,1,0.5168121105642807,1,0.6222123428691709,0,0.5250663190812027,1,0.5050505050505051,1,0.5575501807000134
2017-12-30Arkansas,0,0,0.5067451234513862,0,0.5224753655400713,1,0.5543016253589806,0,0.5173822995729142,0,0.601010101010101,0,0.6722355932355594
2017-12-30Auburn,0,0,0.5077156380958057,0,0.5188885049191865,1,0.5724814292433391,1,0.5061861620530577,0,0.5505050505050505,0,0.6001604187153304
2017-12-30Austin_Peay,1,0,0.5097613994856303,0,0.5175970672239649,1,0.5956309954944256,1,0.556240437360218,0,0.5202020202020202,0,0.5682909727826495
2017-12-30Belmont,0,0,0.5090288943558685,0,0.5231902566284099,1,0.5568963744469324,1,0.505206847676562,0,0.5454545454545454,0,0.6053975088718265
2017-12-30Boise_State,1,0,0.5084377325189765,0,0.5198973939156014,1,0.5666955422335115,0,0.5132079879497664,0,0.5757575757575758,0,0.579983997881909
2017-12-30Boston_Col,1,0,0.5126901471681793,1,0.5147297454693245,1,0.6430714156696682,1,0.513477215176834,1,0.5757575757575758,1,0.5588777008284077
2017-12-30Brown,0,0,0.5081815053113652,0,0.5106780483141348,1,0.6015031349443233,0,0.5185673732717919,0,0.5505050505050505,0,0.5771879675186804
2017-12-31AR_Lit_Rock,1,0,0.510886381728318,1,0.5094448618350249,1,0.6282359027066793,1,0.5948673783761902,0,0.6111111111111112,1,0.5425692475629423
2017-12-31App_State,1,0,0.509597412580884,1,0.5094448618350249,1,0.5970420945158086,1,0.5633273418529114,0,0.6111111111111112,1,0.5294925446066752
2017-12-31Arkansas_St,0,0,0.5116755196948721,0,0.5034382833562163,1,0.6079666263896336,1,0.5788843991310689,1,0.51010101010101,0,0.5841022754568624
2017-12-31Bradley,1,0,0.5152377274342741,0,0.5050472842249685,1,0.627990592097719,1,0.5023106522409646,1,0.5555555555555556,0,0.5147781601846966
2018-01-02Akron,0,0,0.5065815657931706,1,0.5055735880739017,1,0.5912345568304754,1,0.594961033434023,1,0.5505050505050505,1,0.5482930157170766
2018-01-02Alabama,1,0,0.5133512436955985,1,0.5004454201670293,1,0.5885620704012986,1,0.5346079764581454,1,0.5151515151515151,0,0.5192224817690885
2018-01-02Arkansas,0,0,0.5104080863130046,0,0.5108856653108416,1,0.5657128709160236,1,0.5291493801984151,0,0.5656565656565656,0,0.5331661254051984
2018-01-02Auburn,1,0,0.5092503864036251,0,0.5052485121917502,1,0.5647702030377539,0,0.5027773624166734,0,0.5303030303030303,1,0.5299383585828701
2018-01-02Ball_State,1,0,0.5095478775104123,0,0.5024790612067402,1,0.5976830367882178,0,0.5220348987974543,0,0.5555555555555556,1,0.5046902805093018
2018-01-02Baylor,0,0,0.5147963289389763,1,0.5077301906829327,1,0.616617114270605,1,0.5650593423877197,0,0.6111111111111112,1,0.5176538858851321
2018-01-02Bowling_Grn,0,0,0.5112103304840836,1,0.5050712984278766,1,0.6027002697640509,0,0.5269231855010712,1,0.5353535353535354,0,0.5174675766362546
2018-01-03Boise_State,1,0,0.5095003194613466,0,0.5202148262202511,1,0.5806473719663968,1,0.5305613973490784,1,0.5151515151515151,0,0.6294263880649476
2018-01-03Boston_Col,1,0,0.5095062935569956,1,0.5000464589211184,1,0.5906142042488752,1,0.565632560443973,0,0.5050505050505051,0,0.5446259542281033
2018-01-03Bradley,1,0,0.5102773754379305,0,0.5124884006048382,1,0.6054514915541068,1,0.580796894981349,0,0.5050505050505051,0,0.6004817071093197
2018-01-04AR_Lit_Rock,1,0,0.5093640212676016,0,0.5050873852999811,1,0.6299233353577284,1,0.5237627041006179,0,0.5555555555555556,0,0.516633711939307
2018-01-04App_State,0,0,0.510717027269882,0,0.5050873852999811,1,0.5868943975467813,1,0.5127775382100556,0,0.5555555555555556,0,0.545252829946789
2018-01-04Arizona,1,0,0.5104144726018329,1,0.5075246778434651,1,0.579783631579429,1,0.5829266878239905,0,0.5303030303030303,1,0.549545564975634
2018-01-04Arizona_St,0,0,0.5132443432024355,0,0.5390477720773234,1,0.5449837702339053,1,0.5750827309150057,0,0.6060606060606061,0,0.6869226878341141
2018-01-04Arkansas_St,0,0,0.5149421954691364,1,0.5075246778434651,1,0.6078221918796101,1,0.5077107970071434,0,0.5303030303030303,1,0.5510341931974894
2018-01-04Austin_Peay,0,0,0.5103465744281228,0,0.5187937781605598,1,0.5879729632288555,1,0.6291485281425708,1,0.5202020202020202,0,0.584795853710947
2018-01-04Belmont,1,0,0.5072475229861904,0,0.5099391772171757,1,0.5888230234772611,1,0.5194362248389431,0,0.5252525252525253,0,0.557832874122016
2018-01-05Akron,1,0,0.5128165060076796,1,0.5163925112596077,1,0.6076077619391527,1,0.5049161400038168,1,0.5757575757575758,1,0.6470997978322289
2018-01-06AR_Lit_Rock,1,0,0.5078105507427908,0,0.5064622320600827,1,0.6209868277368543,1,0.5790161295657535,0,0.5505050505050505,0,0.5457006223312737
2018-01-06Air_Force,1,0,0.510105190797262,0,0.5074235108202414,1,0.6052340653328029,1,0.6432050071848127,0,0.5050505050505051,0,0.6027471029943374
2018-01-06Alabama,0,0,0.512708263749366,0,0.501016497364788,1,0.5924758289396479,1,0.5329164903413026,0,0.5505050505050505,0,0.5254033115493637
2018-01-06App_State,1,0,0.5120578158931367,1,0.515065471545978,1,0.6130127620323405,0,0.5443370586027283,0,0.5303030303030303,1,0.6087551620373218
2018-01-06Arizona,0,0,0.5062763057776075,0,0.500021579631031,1,0.5647788748536171,1,0.5218078232480913,1,0.5151515151515151,0,0.5029922114516088
2018-01-06Arkansas,0,0,0.5107724379493841,0,0.5064594429911229,1,0.5658165572494199,1,0.6109955186705831,1,0.5353535353535354,1,0.5019865417517745
2018-01-06Arkansas_St,1,0,0.5164789857482014,1,0.5088526758162384,1,0.6304528141492836,0,0.5128763760765187,1,0.5757575757575758,1,0.5733222492058347
2018-01-06Auburn,1,0,0.5120282591793299,0,0.5188885049191865,1,0.5612446767478297,1,0.5534369071539583,0,0.5505050505050505,0,0.6331645904904036
2018-01-06Austin_Peay,0,0,0.5068780623074979,0,0.5097387398235187,1,0.5992487435497204,1,0.6273687660736901,0,0.5252525252525253,0,0.5308192329087864
2018-01-06Ball_State,0,0,0.5089434574522277,0,0.5123458311273799,1,0.5797570982551611,1,0.512623368253672,0,0.5050505050505051,0,0.6019294102666248
2018-01-06Baylor,1,0,0.5201478761071764,1,0.509058168736642,1,0.616051005101429,1,0.5106328699239552,1,0.5050505050505051,1,0.5681498908188316
2018-01-06Belmont,0,0,0.5091467826770655,0,0.5188885049191865,1,0.5770482806032188,1,0.5132282321287458,0,0.5505050505050505,0,0.645046389026849
2018-01-06Boise_State,0,0,0.5119440217025206,0,0.5232980662766413,1,0.5758960471498605,1,0.5770399733848852,0,0.5202020202020202,0,0.6147236598416718
2018-01-06Boston_Col,1,0,0.510502768021853,0,0.5081485555687305,1,0.5953416090254392,1,0.5446305483124316,1,0.5303030303030303,0,0.5758171288929127
2018-01-06Bowling_Grn,1,0,0.5121564738992552,1,0.5153711375170448,1,0.6010779224202254,0,0.5542851944724273,0,0.5303030303030303,1,0.5580806960595283
2018-01-06Bradley,0,0,0.5127881320140593,0,0.5188435125017684,1,0.6034112809734421,1,0.5314437382863295,1,0.5454545454545454,0,0.5939031373609408
2018-01-08Bucknell,0,1,0.5166627931855643,0,0.5201921173838453,1,0.5650327590393475,1,0.5027867836460751,1,0.5454545454545454,0,0.6079758783795713
2018-01-09Akron,0,0,0.5100322101827459,1,0.5053260987831782,1,0.6045293871793583,1,0.5701813956517654,0,0.5050505050505051,0,0.5161752142700586
2018-01-09Alabama,1,0,0.5080913813225201,1,0.5094082865275357,1,0.6302902471075948,0,0.5345221042583781,0,0.6111111111111112,1,0.5014722313727871
2018-01-09Auburn,1,0,0.5088887418354182,0,0.5202275927356957,1,0.5590125558460042,1,0.5548089399394424,1,0.5151515151515151,0,0.6248994673319233
2018-01-09Ball_State,1,0,0.5074228440270545,1,0.5029429559410216,1,0.5961676910641274,0,0.517428484079253,1,0.5505050505050505,1,0.5214995345658745
2018-01-09Baylor,1,0,0.5109792815955629,0,0.500021579631031,1,0.6092245715473172,1,0.5012437667632256,1,0.5151515151515151,1,0.5050143036090081
2018-01-09Boise_State,1,0,0.5088397220664592,0,0.5096937799405463,1,0.5952803370363251,1,0.5138665966486402,0,0.5656565656565656,0,0.5242803532291533
2018-01-09Boston_Col,0,0,0.5115024060401318,0,0.5154857392334977,1,0.5958485437717778,1,0.5188364313003403,1,0.5151515151515151,0,0.6211916390576582
2018-01-09Bowling_Grn,1,0,0.5110929602253032,1,0.5050712984278766,1,0.6051908486616457,1,0.5361143576559799,1,0.5353535353535354,0,0.5163077323789931
2018-01-10Air_Force,1,0,0.5124949638126224,0,0.513673284287864,1,0.5861214430888217,1,0.6668323181247993,0,0.5353535353535354,0,0.6011298670451888
2018-01-10Arkansas,0,0,0.512421710112479,0,0.5039225490781092,1,0.5602877265031325,1,0.5236243767149815,1,0.5151515151515151,0,0.5103711025218252
2018-01-11AR_Lit_Rock,1,0,0.5110963788284905,0,0.5082381474107598,1,0.621102741847177,1,0.5764059831024435,0,0.51010101010101,0,0.6113972608215601
2018-01-11App_State,0,0,0.507708401417285,0,0.5055120013294805,1,0.5851583481836039,1,0.5751375071809041,0,0.5050505050505051,0,0.5605471581652964
2018-01-11Arizona,0,0,0.5110742910149446,1,0.5077301906829327,1,0.5874338466530029,1,0.5314919231799187,0,0.6111111111111112,1,0.5292420847090286
2018-01-11Arizona_St,0,0,0.5102838275508554,0,0.5113235993117697,1,0.569754933063845,0,0.5037135554967278,1,0.51010101010101,0,0.5498172620751678
2018-01-11Arkansas_St,0,0,0.5066668127649461,0,0.5074235108202414,1,0.6003320560867639,1,0.583063598485173,0,0.5050505050505051,0,0.5891999251691087
2018-01-11Army,1,1,0.5054482797408807,1,0.5053102009868554,1,0.6279541680161668,1,0.5784336851249009,1,0.5555555555555556,1,0.5443854151886542
2018-01-11Austin_Peay,0,0,0.5132803475613869,0,0.5094221151816998,1,0.6066791089240127,0,0.5412418156390177,0,0.5404040404040404,1,0.5053886997012453
2018-01-11Belmont,1,0,0.5109820464605654,0,0.5052485121917502,1,0.572317689033056,1,0.5061698111982539,0,0.5303030303030303,1,0.5225789559830819
2018-01-12Brown,1,0,0.5089510838938136,1,0.5004889303444051,1,0.5891295129366291,0,0.5235335869654867,1,0.5505050505050505,1,0.5080193107337531
2018-01-13AR_Lit_Rock,0,0,0.510600927376412,0,0.5134313770050878,1,0.6181325960718325,1,0.6246846395354603,1,0.5252525252525253,0,0.6168708891452748
2018-01-13Air_Force,1,0,0.5114726452152998,0,0.5170691265429228,1,0.596553274166213,1,0.5620321986725056,1,0.5151515151515151,0,0.622786251089313
2018-01-13Akron,0,0,0.5103659244332996,1,0.5170970662735213,1,0.6190599678285864,0,0.5648871710489158,0,0.6111111111111112,1,0.6070754787390664
2018-01-13Alabama,1,0,0.5127149798605507,1,0.5001751287388426,1,0.5813541722684729,1,0.5293049807990564,1,0.5151515151515151,0,0.5081393908191871
2018-01-13App_State,1,0,0.5094000234961373,1,0.5154851437387522,1,0.6169784157395506,1,0.5258089944409953,0,0.6111111111111112,1,0.5904073495463805
2018-01-13Arizona,0,0,0.5188445398779051,1,0.509058168736642,1,0.5927669971467827,1,0.563859936965538,1,0.5050505050505051,1,0.5299082300098281
2018-01-13Arizona_St,0,0,0.5136138803115827,0,0.5078387016436288,1,0.5749286098139278,1,0.5240029586933534,0,0.5555555555555556,0,0.5327954867980027
2018-01-13Arkansas,0,0,0.5144272790522971,1,0.5057793069561867,1,0.5825150595978308,1,0.543266101835594,0,0.5252525252525253,1,0.534279743028287
2018-01-13Arkansas_St,0,0,0.5095557400370532,1,0.5034747755963555,1,0.6167683134076416,1,0.5800096797546601,1,0.5555555555555556,0,0.5086712058874725
2018-01-13Auburn,1,0,0.5119845190838495,0,0.5231902566284099,1,0.5671223001037597,0,0.5012525657494749,0,0.5454545454545454,0,0.6275014803096912
2018-01-13Austin_Peay,1,0,0.5091520761192865,0,0.5051987665831296,1,0.6165933236865259,1,0.5576037205842801,1,0.5202020202020202,1,0.5262359039455411
2018-01-13Ball_State,0,0,0.5064448636587718,0,0.5128311693058476,1,0.5854512111419313,1,0.593405223867955,1,0.5050505050505051,0,0.5877688125380055
2018-01-13Baylor,0,0,0.5116501947968812,0,0.5106780483141348,1,0.5898349581361783,0,0.5243979814387405,0,0.5505050505050505,0,0.5660087517390247
2018-01-13Belmont,1,0,0.5109764789632377,0,0.5205386348292474,1,0.5766503301833179,0,0.5073571827057658,0,0.5757575757575758,0,0.5985332798276882
2018-01-13Boise_State,0,0,0.5101891739282042,0,0.5188787804053461,1,0.5911741256264073,1,0.5301701710503718,0,0.5505050505050505,0,0.6453369182843849
2018-01-13Boston_Col,0,0,0.5061568336921582,0,0.5048395233035502,1,0.6022418254479036,1,0.5170904530717638,0,0.5555555555555556,1,0.5320765794069895
2018-01-13Bowling_Grn,1,0,0.5113931782658245,1,0.5072756547645626,1,0.6056372151900056,1,0.500385537197184,0,0.5505050505050505,1,0.5454691647745177
2018-01-13Bradley,0,0,0.5136308766572322,0,0.5077415797607827,1,0.6165797944777736,1,0.5253278317167112,0,0.5303030303030303,0,0.5291389682588825
2018-01-14Army,1,1,0.5063000411661227,0,0.5081506110413346,1,0.5991035554640071,1,0.5260785568799875,0,0.5555555555555556,0,0.5319282587990095
2018-01-15Baylor,1,0,0.5126787387194596,1,0.5034747755963555,1,0.6112753916819494,1,0.5155037007500946,1,0.5555555555555556,1,0.5252073033413405
2018-01-15Boston_Col,1,0,0.5158268758895321,1,0.5066383637892277,1,0.6079742229071241,0,0.5188563972409199,0,0.5656565656565656,1,0.5305265478282677
2018-01-15Bucknell,1,0,0.501899794162132,0,0.5096937799405463,1,0.5913120480505846,1,0.5263444392362515,0,0.5656565656565656,0,0.5467646745649906
2018-01-16Akron,0,0,0.519197629741063,1,0.5180659877860951,1,0.6123244027694533,1,0.5406787021926913,1,0.5757575757575758,1,0.6306919975601104
2018-01-16Ball_State,0,0,0.5089858469881443,1,0.5053102009868554,1,0.6055474310701737,1,0.5095151819769248,1,0.5555555555555556,1,0.5505093299128223
2018-01-16Bowling_Grn,1,0,0.5126383734959998,0,0.5066109009405878,1,0.5931855334842326,1,0.5201811572471056,0,0.5606060606060606,0,0.5813996157818411
2018-01-17Air_Force,1,0,0.5106116781759003,0,0.5183958624031423,1,0.5972645708306475,1,0.5940961437276171,0,0.51010101010101,0,0.6226887634937264
2018-01-17Alabama,1,0,0.5075765856988794,0,0.5087515175417976,1,0.5972933213596806,1,0.5621878641436359,1,0.5303030303030303,0,0.5966048305165557
2018-01-17Arizona,1,0,0.5090433286977418,1,0.5101806012664823,1,0.5707939417508968,0,0.5100744547125156,0,0.5151515151515151,1,0.5924589735995928
2018-01-17Arizona_St,0,0,0.5149878132821752,0,0.5025919210616643,1,0.5694053671529143,0,0.518604424668753,1,0.5202020202020202,1,0.5466407040587054
2018-01-17Arkansas,0,0,0.5179534973425277,1,0.5058115435291004,1,0.5827055061181573,1,0.5718556785950376,0,0.5202020202020202,1,0.5526460553697004
2018-01-17Auburn,0,0,0.5102316131437881,0,0.5222758839412219,1,0.5613200290772988,0,0.5073481032798843,0,0.5252525252525253,0,0.6270641243135109
2018-01-17Boise_State,0,0,0.5090819610436268,0,0.5048395233035502,1,0.5789940988235257,1,0.5466128660184523,0,0.5555555555555556,0,0.5482797097021259
2018-01-17Bradley,0,0,0.515298310348761,1,0.5022003750283758,1,0.6153695442561375,1,0.5141689116418156,0,0.51010101010101,1,0.5438175751548007
2018-01-18Austin_Peay,0,0,0.5069390214579605,0,0.513532437884006,1,0.5918884456392158,1,0.5365975738920713,1,0.5050505050505051,0,0.5699730537432756
2018-01-18Belmont,1,0,0.5089210723450484,0,0.5202275927356957,1,0.5838051588669138,1,0.5419698845035006,1,0.5151515151515151,0,0.6532952766436588
2018-01-19Brown,1,0,0.5105848529005986,0,0.5130761086397018,1,0.5903259758543262,1,0.5797196152021926,0,0.5050505050505051,0,0.5798296973220346
2018-01-20AR_Lit_Rock,0,0,0.5085089965455167,1,0.5054841230337269,1,0.6240261248434179,1,0.5890609242968202,1,0.5555555555555556,1,0.5475115443383202
2018-01-20Akron,1,0,0.5110754621250311,1,0.5198442745452231,1,0.6339878588777149,1,0.5773091104212592,0,0.51010101010101,1,0.6282802787328337
2018-01-20Alabama,1,0,0.5062358010234855,0,0.5150006005790664,1,0.6075265492130291,1,0.5172990609643742,0,0.5454545454545454,0,0.6268932294894323
2018-01-20App_State,0,0,0.5117488448229742,0,0.5050873852999811,1,0.5948739760932357,0,0.5030673691146088,0,0.5555555555555556,0,0.5560105149422538
2018-01-20Arizona,0,0,0.5080477315976828,0,0.500021579631031,1,0.5774119550787492,0,0.5243142466742707,1,0.5151515151515151,1,0.5071482726916027
2018-01-20Arizona_St,0,0,0.5134036352147671,1,0.5069276605046441,1,0.5761010051525312,1,0.520820833348429,0,0.5202020202020202,1,0.595045259257459
2018-01-20Arkansas,0,0,0.5125799324259511,1,0.5119562597263689,1,0.5751180975147264,1,0.6119764491219578,1,0.5252525252525253,1,0.5776105022453353
2018-01-20Arkansas_St,1,0,0.5164367870523237,1,0.5042712392565065,1,0.6164022106371934,1,0.5537861126400203,0,0.51010101010101,1,0.5888321747704525
2018-01-20Auburn,1,0,0.5072782791302612,0,0.5065789581134782,1,0.5741452726798741,1,0.5543904601774481,0,0.5555555555555556,0,0.5396566086491675
2018-01-20Austin_Peay,0,0,0.5117263172563615,1,0.5008720351184569,1,0.6160459648488192,1,0.5244101149203844,1,0.5505050505050505,1,0.5194875902567668
2018-01-20Ball_State,0,0,0.510250802555595,1,0.5068822052518427,1,0.6031300786830084,1,0.5428508811955256,0,0.51010101010101,1,0.5443737088527782
2018-01-20Baylor,1,0,0.5102219704492758,0,0.5093502287103955,1,0.5983339931733033,1,0.504085288139093,0,0.5555555555555556,0,0.544289455479377
2018-01-20Belmont,1,0,0.5092748852421571,0,0.5199712357399038,1,0.578673733914243,1,0.5521453338172229,1,0.5353535353535354,0,0.6265312569139272
2018-01-20Boise_State,0,0,0.5142399836688717,1,0.5065716488862537,1,0.603029928843361,0,0.5270681074601375,0,0.51010101010101,1,0.5945532973983108
2018-01-20Bowling_Grn,0,0,0.5119398737041515,0,0.5094961983343675,1,0.5922388682366376,1,0.5586977154875397,0,0.5757575757575758,0,0.5842095486254837
2018-01-20Bradley,1,0,0.5138525072038604,1,0.5080129310950933,1,0.6329519161535315,1,0.558920206342778,0,0.51010101010101,1,0.5183253524105589
2018-01-21Boston_Col,1,0,0.5114253963117501,0,0.5128311693058476,1,0.592138748373063,0,0.511868327206392,1,0.5050505050505051,0,0.5719248907043661
2018-01-22American,0,1,0.5131251748624772,1,0.5194771297906733,1,0.6451636007253283,1,0.593801983550679,1,0.6161616161616161,1,0.6213625961738501
