idx,line,raw_lightgbc_prediction,raw_lightgbc_confidence,raw_log_prediction,raw_log_confidence,+pts_linsvc_prediction,+pts_linsvc_confidence,+pts_lightgbc_prediction,+pts_lightgbc_confidence,+pts_knn_prediction,+pts_knn_confidence,+pts_log_prediction,+pts_log_confidence
2018-01-22App_State,1,0,0.5128538629809659,1,0.5095191750116989,1,0.5888233358886646,0,0.5060305637196869,0,0.5303030303030303,1,0.5753075583937723
2018-01-22Baylor,0,0,0.5142153084201608,0,0.5091325423516588,1,0.5995839703078103,0,0.500979076453006,1,0.5303030303030303,0,0.5738700002851007
2018-01-23Akron,1,0,0.5101241198580797,1,0.5093709831669719,1,0.609510418437121,1,0.5850083192614185,0,0.5050505050505051,1,0.5237049369168152
2018-01-23Alabama,0,0,0.5124043164420744,0,0.5238748529609835,1,0.5847871228525556,0,0.5120659185905412,0,0.5252525252525253,0,0.6440035843902447
2018-01-23Arkansas,1,0,0.5140963167925372,1,0.51677034500822,1,0.5757736084221097,1,0.6143690041799282,1,0.5,1,0.6267064108947041
2018-01-23Ball_State,0,0,0.5134205711910295,1,0.508210309348711,1,0.6135961432422861,1,0.5325910155342019,1,0.5858585858585859,1,0.5747536243799922
2018-01-23Bowling_Grn,0,0,0.5131127931203447,1,0.5055735880739017,1,0.6059720534677159,0,0.5535197612305773,1,0.5505050505050505,1,0.519200199363401
2018-01-23Bradley,1,0,0.5092048482890605,0,0.5078173534598501,1,0.6160614920222609,1,0.5054953686988085,0,0.5050505050505051,0,0.578159991273295
2018-01-24Air_Force,0,0,0.5087038583496236,0,0.5258406241215949,1,0.5952675501420416,1,0.5155998749547612,0,0.5353535353535354,0,0.6426314911682389
2018-01-24Auburn,1,0,0.5091657086133973,0,0.5205386348292474,1,0.5631977706935136,1,0.5185419258542485,0,0.5757575757575758,0,0.601272863925043
2018-01-24Boise_State,1,0,0.5136589618325766,1,0.51208422640471,1,0.5949813597015724,1,0.5817696955471869,0,0.51010101010101,1,0.5698801579978451
2018-01-24Boston_Col,0,0,0.5113607107235483,0,0.5212235020216638,1,0.5897972880146662,1,0.529645015607997,1,0.5454545454545454,0,0.6013722835874888
2018-01-25Arizona,0,0,0.5122924752686733,1,0.5077301906829327,1,0.579288519561022,1,0.541887109857789,0,0.6111111111111112,1,0.5249276898237443
2018-01-25Arizona_St,0,0,0.516748859123844,1,0.5130413170822351,1,0.5807543180507669,1,0.5985723936402824,1,0.5505050505050505,1,0.588293903151429
2018-01-25Arkansas_St,0,0,0.5127121052930819,0,0.5128311693058476,1,0.5981258409381516,1,0.5504363637627114,1,0.5050505050505051,0,0.5700185291618289
2018-01-25Austin_Peay,0,0,0.5165650052986402,1,0.5070200643205215,1,0.6008096028126718,1,0.5350192810433443,1,0.5050505050505051,1,0.543178508394817
2018-01-25Belmont,1,0,0.5083574195825036,0,0.5214462306068313,1,0.5782516737776283,1,0.5684711760118716,0,0.5454545454545454,0,0.6261318229976406
2018-01-26Brown,0,0,0.5105201625370914,0,0.514416234822394,1,0.5978590333452368,1,0.5805730975481003,0,0.5353535353535354,0,0.5493542901547579
2018-01-27AR_Lit_Rock,0,0,0.5095932667732707,1,0.5069017337863847,1,0.6279520351550703,1,0.5657165583680986,0,0.51010101010101,1,0.5640473693081471
2018-01-27Air_Force,1,0,0.5117565251421512,0,0.5065789581134782,1,0.6266815187705452,1,0.6300089215621907,0,0.5555555555555556,0,0.5726204908473445
2018-01-27Akron,1,0,0.5114493704303301,1,0.5035140743244874,1,0.6064107872858928,1,0.5467100719128002,0,0.5505050505050505,1,0.5012009451418539
2018-01-27Alabama,1,0,0.5069359304017318,0,0.5048395233035502,1,0.601293251072549,1,0.6765395897217192,0,0.5555555555555556,0,0.5266650401909599
2018-01-27App_State,0,0,0.5092683367096235,0,0.5055120013294805,1,0.5987497403957813,1,0.585200852706356,0,0.5050505050505051,0,0.5369760860549415
2018-01-27Arizona,0,0,0.5190138651243728,1,0.5120110560494344,1,0.5822151903371056,1,0.5347204172600241,1,0.5,1,0.5605556944023337
2018-01-27Arizona_St,1,0,0.5112507474959976,1,0.5173199037265335,1,0.5775382613480963,1,0.6107081583134083,1,0.6313131313131313,1,0.5804278594468842
2018-01-27Arkansas,0,0,0.5089813909561505,0,0.5017649541278694,1,0.5617452430515534,0,0.5433799609382004,1,0.5353535353535354,0,0.5712799799392196
2018-01-27Arkansas_St,1,0,0.5145791856441558,1,0.5029429559410216,1,0.6162581415958779,1,0.5017889066082366,1,0.5505050505050505,1,0.5261818104158549
2018-01-27Auburn,1,0,0.5088473078893461,0,0.518644809974913,1,0.5510426550606908,1,0.5203797129154395,1,0.5151515151515151,0,0.6062386045571622
2018-01-27Austin_Peay,1,0,0.5140305416518296,1,0.5121741793229526,1,0.6022151865768602,1,0.5761949577081372,0,0.5151515151515151,1,0.5540391677601849
2018-01-27Ball_State,0,0,0.5124298776091478,1,0.5134278715981031,1,0.6019373416832234,1,0.5340250494189257,1,0.5252525252525253,1,0.5644289707960175
2018-01-27Baylor,0,0,0.5120041402750981,1,0.5029429559410216,1,0.6056112802128565,1,0.5852104790489904,1,0.5505050505050505,1,0.5227713852023939
2018-01-27Belmont,0,0,0.5040414135304745,0,0.5227719875980403,1,0.5631454014020071,1,0.5053292280539916,1,0.5757575757575758,0,0.633621425422497
2018-01-27Boise_State,0,0,0.5077475596531799,0,0.5081506110413346,1,0.5760620792579745,1,0.5368136938260578,0,0.5555555555555556,0,0.5380457964701184
2018-01-27Bowling_Grn,0,0,0.5156129110959524,1,0.5069017337863847,1,0.6059731660272711,0,0.5502025754348553,0,0.51010101010101,1,0.5875315789188115
2018-01-27Brown,0,0,0.5090152316320817,0,0.5065972675693614,1,0.6176794026253976,0,0.534408808205366,0,0.5555555555555556,0,0.5442301437497862
2018-01-28Boston_U,0,0,0.5109216243992252,1,0.5133385548941543,1,0.5878918702148693,0,0.516842964927215,0,0.5151515151515151,1,0.5559415429356159
2018-01-28Bradley,1,0,0.5112161673917701,0,0.509231056410707,1,0.610023980346944,1,0.5241078804724787,0,0.5505050505050505,0,0.5642821201297177
2018-01-28Bucknell,1,0,0.51354744669937,0,0.5198973939156014,1,0.5892120439707689,1,0.5045390916240814,0,0.5757575757575758,0,0.5998071375174991
2018-01-30Akron,0,0,0.5088382827028466,0,0.5077436481205322,1,0.5875393178745082,1,0.587760936525172,0,0.5606060606060606,0,0.585373833148759
2018-01-30Arkansas,0,0,0.5117452061797922,1,0.512251142574953,1,0.58779998324165,0,0.5041293045217109,0,0.5303030303030303,1,0.5776893494228926
2018-01-30Auburn,1,0,0.5126251095786515,0,0.5209074736587626,1,0.5590925296048558,0,0.5033164760769891,0,0.5202020202020202,0,0.5786881296352517
2018-01-30Ball_State,1,0,0.511374896816903,1,0.5200367418808124,1,0.5857259009676501,0,0.5096320414499487,0,0.5050505050505051,1,0.6639420156797262
2018-01-30Baylor,1,0,0.5124345975106441,1,0.5042712392565065,1,0.6081918080800564,0,0.5311116826846074,0,0.51010101010101,1,0.5580063167625364
2018-01-31Alabama,0,0,0.5067637726853325,0,0.5188787804053461,1,0.5959628227537033,1,0.5259868404057999,0,0.5505050505050505,0,0.618341375750103
2018-01-31Arizona,1,0,0.5087135865655125,1,0.5131367951846466,1,0.5700324714672839,1,0.5529151946856071,1,0.5353535353535354,1,0.5775894185737233
2018-01-31Boston_Col,0,0,0.5068102947040389,0,0.5048395233035502,1,0.5937996971798265,1,0.5992814713485783,0,0.5555555555555556,0,0.5449993545540166
2018-01-31Bradley,1,0,0.5120789722660251,0,0.5096265808182626,1,0.614766364248689,0,0.5115633041155451,0,0.51010101010101,0,0.5968833696050464
2018-02-01AR_Lit_Rock,0,0,0.5145135519011452,1,0.5100211060228966,1,0.6386281201926389,1,0.6376290406433873,1,0.5555555555555556,1,0.5815878489680734
2018-02-01App_State,0,0,0.5130973441685325,1,0.5068087155651736,1,0.6118116749675744,1,0.5011088808330703,1,0.5505050505050505,1,0.5757472717033429
2018-02-01Arizona_St,0,0,0.5153400706508875,0,0.5024537250569681,1,0.5639612129913513,0,0.505457385694783,1,0.5454545454545454,0,0.5319811813892008
2018-02-01Arkansas_St,0,0,0.5084269902476173,0,0.5074235108202414,1,0.5912819804823211,1,0.6358355711081729,0,0.5050505050505051,0,0.5704287789535929
2018-02-01Austin_Peay,0,0,0.5123142821510853,1,0.5002965908213484,1,0.5877731236618721,1,0.5076057911767538,1,0.5151515151515151,1,0.5325578463545714
2018-02-01Belmont,1,0,0.5103378643370635,0,0.5108856653108416,1,0.5817099058517422,1,0.5447111282150843,0,0.5656565656565656,0,0.5059300109023925
2018-02-02Brown,1,0,0.510627015702005,1,0.5042712392565065,1,0.605699115332369,0,0.5238720447564766,0,0.51010101010101,1,0.5453862762844283
2018-02-03AR_Lit_Rock,0,0,0.5151396829053003,1,0.5099028253254165,1,0.6366944422804564,1,0.5864840714654644,0,0.5252525252525253,1,0.5750701827001208
2018-02-03Air_Force,0,0,0.5088302816898429,0,0.5182973496113583,1,0.6073472710731418,0,0.5192011568065109,0,0.5757575757575758,0,0.5825381265639202
2018-02-03Akron,0,0,0.510951070056237,1,0.5094448618350249,1,0.5949356109085203,1,0.5572178682373992,0,0.6111111111111112,1,0.502215306798391
2018-02-03Alabama,1,0,0.5109366498086003,0,0.5096937799405463,1,0.6102289312327124,1,0.5319877329891954,0,0.5656565656565656,0,0.5474239390981238
2018-02-03App_State,1,0,0.5167536306976852,1,0.5163925112596077,1,0.6211110536835919,1,0.5677779461945203,1,0.5757575757575758,1,0.6125775241738313
2018-02-03Arizona,0,0,0.50876195801837,0,0.5024537250569681,1,0.5593671759328274,0,0.5122495562643088,1,0.5454545454545454,0,0.5296622224457073
2018-02-03Arkansas,0,0,0.5123839499347373,1,0.5194147595549748,1,0.5699821847170451,1,0.5174754014332055,1,0.5050505050505051,1,0.6000770014851831
2018-02-03Arkansas_St,1,0,0.5107568408826272,1,0.5077301906829327,1,0.6210131634549652,1,0.6083409399591123,0,0.6111111111111112,1,0.5429523113805026
2018-02-03Auburn,1,0,0.5080210035761532,0,0.5211340046209137,1,0.5564076117629666,0,0.5385438785475383,0,0.5454545454545454,0,0.6075844866163795
2018-02-03Austin_Peay,1,0,0.5128170812434143,1,0.5088335937575076,1,0.5886482915669637,0,0.5353526477867452,1,0.5757575757575758,1,0.5802194814301169
2018-02-03Ball_State,0,0,0.5099698387513087,1,0.5005403062128372,1,0.5848630330685319,0,0.5198403137822403,1,0.5454545454545454,0,0.5344691287433934
2018-02-03Baylor,1,0,0.5125886093409155,0,0.5074235108202414,1,0.5779788285168004,1,0.5480034334479177,0,0.5050505050505051,0,0.5605768759797913
2018-02-03Belmont,0,0,0.5108047417690544,0,0.5182973496113583,1,0.5662290987951022,1,0.5606496294776535,0,0.5757575757575758,0,0.5910595507579584
2018-02-03Boise_State,0,0,0.5102479255410348,1,0.5034747755963555,1,0.582315247650329,0,0.5031064859517207,1,0.5555555555555556,1,0.5243591894749805
2018-02-03Bowling_Grn,1,0,0.5149794189216997,1,0.5081403319008102,1,0.6211982396304817,1,0.5462716861314029,1,0.5555555555555556,1,0.5522718173535172
2018-02-03Bradley,0,0,0.5104260561299637,0,0.5164701533060245,1,0.5936099585610146,1,0.5055330926941448,1,0.5252525252525253,0,0.6129379209773866
2018-02-03Brown,1,0,0.5065623735721367,0,0.5144150598155884,1,0.5897320610608319,0,0.5148093159471683,1,0.5050505050505051,0,0.591920623047588
2018-02-04Arizona_St,1,0,0.5104598762368799,1,0.5132256987015624,1,0.56366863383523,0,0.5127752090787621,0,0.5303030303030303,1,0.5454832495994992
2018-02-04Boston_Col,1,0,0.5159226209286448,1,0.5066383637892277,1,0.6069526358835945,1,0.557212731391886,0,0.5656565656565656,1,0.5074545276174575
2018-02-05Bucknell,0,1,0.5038221593554238,0,0.5218646006599533,1,0.5603495904247283,1,0.5059650119638439,1,0.5454545454545454,0,0.573369136169785
2018-02-06Air_Force,1,0,0.5110918732057221,0,0.5065789581134782,1,0.6134981170099058,1,0.6236570380190665,0,0.5555555555555556,0,0.550837349324169
2018-02-06Akron,0,0,0.5183273210394403,1,0.5163925112596077,1,0.6122742790105914,0,0.5455329999825667,1,0.5757575757575758,1,0.6023713441031394
2018-02-06Alabama,0,0,0.5120414575215575,0,0.5198973939156014,1,0.5981759086217839,1,0.5230541386352852,0,0.5757575757575758,0,0.6040013742345708
2018-02-06Arkansas,1,0,0.5120588671850945,1,0.5217972525620375,1,0.5887121566273945,1,0.5355789309981679,1,0.5656565656565656,1,0.5481257205089441
2018-02-06Ball_State,0,0,0.5120684924639185,1,0.5141354601722063,1,0.600286734748071,1,0.564411280752041,1,0.5252525252525253,1,0.5636973343611843
2018-02-06Baylor,1,0,0.5079095349875674,0,0.51415855412141,1,0.5912640926002666,1,0.5250474196578225,0,0.5909090909090909,0,0.564163260609986
2018-02-06Boise_State,1,0,0.5165628036143273,1,0.5088526758162384,1,0.5843958709239635,1,0.5319296586586636,1,0.5757575757575758,1,0.605193280090113
2018-02-06Boston_Col,0,0,0.5123547696388535,0,0.5128311693058476,1,0.5868931361709332,1,0.5421645066070528,1,0.5050505050505051,0,0.5671484392999195
2018-02-06Bowling_Grn,1,0,0.5113607107235483,0,0.5089059734411858,1,0.6026555747095964,0,0.5126743746769283,1,0.5050505050505051,0,0.5665050124795983
2018-02-07Auburn,0,0,0.5060748103946139,0,0.5418567530829521,1,0.5176488351149815,0,0.5268312280540399,1,0.51010101010101,0,0.7643377300796572
2018-02-07Bradley,0,0,0.5109397536251246,0,0.5078550683103484,1,0.5957275761652132,1,0.5735704978744889,0,0.5303030303030303,0,0.529162451043515
2018-02-08AR_Lit_Rock,0,0,0.5144485854962277,1,0.5221821434868107,1,0.6283716828406322,1,0.6054818986982551,0,0.5151515151515151,1,0.654330457747992
2018-02-08Albany,0,1,0.5208186861339211,1,0.5013448233615809,1,0.528540552820441,1,0.6510340015722565,0,0.5050505050505051,0,0.5253425705464673
2018-02-08Arizona,0,0,0.5155613559498174,1,0.5106833877531417,1,0.551286512175007,1,0.5051189398000622,1,0.5252525252525253,1,0.5107011688025164
2018-02-08Arizona_St,0,0,0.507106688273325,0,0.5018703381621397,1,0.5536042731298093,1,0.5025145453561096,1,0.5353535353535354,0,0.6064239492963905
2018-02-08Arkansas_St,1,0,0.508547641607213,0,0.500021579631031,1,0.563320222362761,1,0.5291654429191545,1,0.5151515151515151,1,0.507424144717878
2018-02-08Austin_Peay,0,0,0.5121618351993262,0,0.5028734808503468,1,0.5681741361159253,1,0.5189086569374917,1,0.5454545454545454,0,0.52718311793699
2018-02-08Belmont,0,0,0.5096942665696781,0,0.5108856653108416,1,0.563081296364497,1,0.5585142146820021,0,0.5656565656565656,0,0.5390886240420938
2018-02-08Bryant,0,0,0.5071272129174662,1,0.5206111852833074,1,0.5109788204902879,1,0.5997245189190358,1,0.6262626262626263,1,0.6608875859151074
2018-02-09Ball_State,1,0,0.5145865180524516,1,0.5154969097237736,1,0.5886209169804743,0,0.5415397178981821,1,0.51010101010101,1,0.5483418270955485
2018-02-09Brown,0,0,0.506805999278022,0,0.514416234822394,1,0.5250524115190681,1,0.6323426440296814,0,0.5353535353535354,0,0.5702354522270818
2018-02-10AR_Lit_Rock,0,0,0.5128445798028581,1,0.5216616815859842,1,0.6325850188362188,1,0.6364834303140506,1,0.5454545454545454,1,0.6734300473508286
2018-02-10Air_Force,1,0,0.5085465829862372,0,0.5189012740883023,1,0.584514424369271,1,0.5661946062745186,0,0.5505050505050505,0,0.612315404624798
2018-02-10Akron,1,0,0.5140522696000924,1,0.518138842146451,1,0.6006289230831863,1,0.5479084358174505,0,0.51010101010101,1,0.6328125552383985
2018-02-10Alabama,1,0,0.5064316808246005,0,0.5048395233035502,1,0.6005995323476286,1,0.5053176125789186,0,0.5555555555555556,0,0.5443376624151146
2018-02-10App_State,1,0,0.507840947354786,0,0.5050873852999811,1,0.5808346375462917,1,0.5108478290213052,0,0.5555555555555556,0,0.5309152165824855
2018-02-10Arizona,1,0,0.5151801992607536,1,0.5153530218930656,1,0.5863706808689695,1,0.5321790465631656,1,0.51010101010101,1,0.5205697816789484
2018-02-10Arizona_St,1,0,0.5131126647147475,1,0.5128371112884658,1,0.5675407001404803,0,0.5688578308024987,1,0.5454545454545454,0,0.5184931267866424
2018-02-10Arkansas,1,0,0.5096437538963523,1,0.5016239203946327,1,0.5403880896879396,1,0.6749492597336241,0,0.6212121212121212,0,0.5601262802253013
2018-02-10Arkansas_St,0,0,0.5112188107010308,0,0.5094785506546744,1,0.5869020206862028,1,0.5177732168022936,0,0.5505050505050505,0,0.5887332990783312
2018-02-10Auburn,1,0,0.5101770832009032,0,0.5121719248392993,1,0.5496578937048021,1,0.5258087326256762,1,0.5454545454545454,1,0.5100806358212865
2018-02-10Austin_Peay,1,0,0.5128569528410214,1,0.5088054960260735,1,0.6024331753618024,1,0.525588021598547,1,0.5757575757575758,1,0.5659200629825937
2018-02-10Baylor,1,0,0.513516992568041,0,0.5215409167704091,1,0.5703337706290472,1,0.5315323492298184,1,0.5353535353535354,0,0.6286457881232344
2018-02-10Belmont,0,0,0.5134012816265514,0,0.5065269906228661,1,0.5869586079221778,1,0.5556243750315327,1,0.5353535353535354,0,0.5167603692692827
2018-02-10Boise_State,0,0,0.5083526796841883,0,0.500021579631031,1,0.5697246741830104,1,0.5142777424890543,1,0.5151515151515151,1,0.5131414953781278
2018-02-10Boston_Col,1,0,0.5057883051664797,1,0.5053102009868554,1,0.5804685446398697,0,0.5058158290146968,1,0.5555555555555556,1,0.5346518191062375
2018-02-10Bowling_Grn,1,0,0.5066436981120127,0,0.5107761776297535,1,0.6028972768790344,1,0.6429971258291514,0,0.5353535353535354,0,0.5692962419721617
2018-02-10Brown,1,0,0.509624986626157,0,0.5065789581134782,1,0.5967800851232765,1,0.5560310832075964,0,0.5555555555555556,0,0.5322218538347485
2018-02-11Bradley,0,0,0.5145679856239501,1,0.501826681387101,1,0.6026998575146592,1,0.5585110226156054,0,0.51010101010101,1,0.5235178813793986
2018-02-12Baylor,1,0,0.5131053815181403,0,0.5245156400524902,1,0.5792939455921028,1,0.5632938710194093,0,0.5252525252525253,0,0.6527689581857743
2018-02-12Bucknell,0,0,0.5064226175038569,0,0.5048395233035502,1,0.5075267147904345,1,0.5653378464177851,0,0.5555555555555556,1,0.529076381456442
2018-02-13Akron,0,0,0.5099460186569003,1,0.5002032712433212,1,0.6022047416490804,1,0.5616654105607789,0,0.5050505050505051,0,0.5535820612158495
2018-02-13Alabama,1,0,0.5081256339412087,0,0.5188885049191865,1,0.5859060327539778,1,0.5315193320711419,0,0.5505050505050505,0,0.6032713899142799
2018-02-13Arkansas,1,0,0.5123056834373398,0,0.5042017686154814,1,0.5615655418186507,0,0.5060009208412775,0,0.5505050505050505,0,0.5640042979446369
2018-02-13Ball_State,1,0,0.5052902757925993,1,0.5005403062128372,1,0.5721405635418424,0,0.5156713393997658,1,0.5454545454545454,0,0.51563761085674
2018-02-13Boston_Col,1,0,0.5096406476096995,0,0.5081506110413346,1,0.5772712007298555,1,0.5452707575087898,0,0.5555555555555556,0,0.5364814882045317
2018-02-13Bowling_Grn,1,0,0.5109386190198346,0,0.5212714157755836,1,0.6019053778376063,1,0.6108974592966622,1,0.5353535353535354,0,0.6438668272760653
2018-02-14Air_Force,1,0,0.5080727916724194,0,0.5196919812389149,1,0.5808838514472209,1,0.5787556902033871,0,0.6060606060606061,0,0.5585357282660963
2018-02-14Auburn,1,0,0.5088992690283491,0,0.517467172307333,1,0.5689363754192165,1,0.5164437439645656,0,0.5202020202020202,0,0.5945873697179116
2018-02-14Boise_State,0,0,0.5129823804027975,1,0.5139027531082726,1,0.5924975655289164,1,0.5085663752698801,1,0.5252525252525253,1,0.5258451050115713
2018-02-14Bradley,1,0,0.5142125442191691,1,0.5079727496588714,1,0.6192981149800618,1,0.5127444935868074,0,0.51010101010101,1,0.546911463749496
2018-02-15App_State,0,0,0.5076405603329073,0,0.506840152916066,1,0.5917869447830889,1,0.5698484217738575,1,0.5303030303030303,0,0.5513700154715514
2018-02-15Arizona,1,0,0.5090448085583321,0,0.5008899260769403,1,0.5676452558321616,0,0.5363358013295829,1,0.5454545454545454,0,0.5274489301216838
2018-02-15Arizona_St,0,0,0.5083076841280263,0,0.5018703381621397,1,0.5689829611626462,1,0.5158489352674491,1,0.5353535353535354,0,0.6067133091249333
2018-02-15Austin_Peay,0,0,0.5053543423780624,0,0.5000563948903125,1,0.5922531398750386,0,0.534488157429406,0,0.5050505050505051,0,0.5243831088076059
2018-02-15Belmont,0,0,0.5108962540447132,0,0.5038517420380871,1,0.5715284360163996,1,0.5558495071246665,1,0.5151515151515151,0,0.5224355252468902
2018-02-16Bowling_Grn,1,0,0.50901240503745,0,0.5238748529609835,1,0.5891243565003956,0,0.5132901904881464,0,0.5252525252525253,0,0.6453506935851183
2018-02-16Brown,1,0,0.5097713496993852,0,0.5144150598155884,1,0.5715708660154079,0,0.5109870394186107,1,0.5050505050505051,0,0.5964459842439678
2018-02-17AR_Lit_Rock,1,0,0.5127427347881287,1,0.5274494482883059,1,0.6297329655672022,1,0.6010915349225526,1,0.5,1,0.6794017646297525
2018-02-17Air_Force,0,0,0.5081726316236312,0,0.5210181339971532,1,0.6067959546736544,1,0.5958850410759796,0,0.5202020202020202,0,0.6294531131131665
2018-02-17Akron,0,0,0.5108437145501115,1,0.515065471545978,1,0.6093774895923788,1,0.5094197480378019,0,0.5303030303030303,1,0.5999574502751526
2018-02-17Alabama,0,0,0.5122846644493548,0,0.5218646006599533,1,0.5918084342818521,1,0.5592350219069809,1,0.5454545454545454,0,0.630722239213193
2018-02-17App_State,1,0,0.5084576030643257,1,0.5054841230337269,1,0.6021178280528902,1,0.5573927224116049,1,0.5555555555555556,1,0.5529327855661611
2018-02-17Arkansas,1,0,0.5105884825041718,0,0.5027131289604588,1,0.5699579911155558,1,0.5251629015799657,1,0.51010101010101,0,0.6179828760990899
2018-02-17Arkansas_St,0,0,0.5100792583770661,1,0.5034747755963555,1,0.5985022469205554,1,0.634792356936205,1,0.5555555555555556,0,0.5008418013940354
2018-02-17Auburn,0,0,0.5072296887875447,0,0.5188910598853905,1,0.5756923123149233,0,0.5228538195552626,0,0.6060606060606061,0,0.573200538912392
2018-02-17Austin_Peay,1,0,0.5090556900230685,1,0.5053165168250622,1,0.6037076239495447,0,0.5008420448075831,0,0.6111111111111112,1,0.5111697165848793
2018-02-17Ball_State,1,0,0.5106032862581277,0,0.5015515188741617,1,0.5676384927482907,0,0.5276143593763396,0,0.5606060606060606,0,0.6030390587233116
2018-02-17Baylor,1,0,0.5129381138638212,0,0.5241920622476537,1,0.6016889300568822,0,0.5858998491897938,0,0.601010101010101,0,0.6693070946724069
2018-02-17Belmont,1,0,0.5144639580302663,1,0.5060989660768155,1,0.5870720367866656,1,0.5255101067515842,0,0.5252525252525253,1,0.5360787112172883
2018-02-17Boise_State,1,0,0.5181342913513685,1,0.5154626489187615,1,0.5886517402174695,1,0.5850134142002842,1,0.5,1,0.563008810061874
2018-02-17Boston_Col,0,0,0.5117886220456546,0,0.5087515175417976,1,0.5767439882909339,1,0.6049021649665721,1,0.5303030303030303,0,0.5972805683437841
2018-02-17Boston_U,0,0,0.5058922101962912,1,0.5146659215865533,1,0.5516675528207016,0,0.5253288278470394,1,0.5353535353535354,1,0.5490380403657819
2018-02-17Bowling_Grn,1,0,0.5075145842536211,0,0.5252000062778064,1,0.5891673609240227,0,0.5080781957584656,0,0.5353535353535354,0,0.6593399856058064
2018-02-17Bradley,0,0,0.5072235740497243,0,0.5093502287103955,1,0.6129604974452262,1,0.544859308022051,0,0.5555555555555556,0,0.5520258395766104
2018-02-17Brown,0,0,0.5107644270277121,0,0.515742204178476,1,0.5699453325673496,0,0.5194871217397967,0,0.5909090909090909,0,0.6290539818389826
2018-02-19Alabama_St,1,1,0.509911602512899,0,0.5150002867197341,1,0.5075876233736579,1,0.5758259246480936,0,0.5454545454545454,0,0.5668604250354212
2018-02-19Alcorn_State,0,0,0.5028717561389298,0,0.51415855412141,0,0.5063156628007144,1,0.546670499410307,0,0.5909090909090909,0,0.5494935861766441
2018-02-20Akron,1,0,0.5176188217896701,1,0.5180659877860951,1,0.5991883420801583,0,0.5209169138063281,1,0.5757575757575758,1,0.6103522593238205
2018-02-20Arkansas,0,0,0.5094788100887873,0,0.5118009143124951,1,0.5505373165399468,0,0.5183716717890788,0,0.5757575757575758,0,0.6223541006196281
2018-02-20Ball_State,0,0,0.5092009123719146,0,0.5026102780637571,1,0.557868135881222,0,0.5060785005444255,1,0.51010101010101,0,0.5449938695911872
2018-02-20Baylor,0,0,0.5089962810425658,0,0.5257734200935386,1,0.5751339749528569,1,0.514024500855244,1,0.5,0,0.6639237970867782
2018-02-20Boston_Col,0,0,0.5101685531877012,1,0.5029429559410216,1,0.5808674941357658,0,0.5627364323985555,1,0.5505050505050505,1,0.562657589456689
2018-02-20Bowling_Grn,0,0,0.506938644123703,0,0.5255074733733505,1,0.5642655288969872,1,0.6236368992326253,1,0.5757575757575758,0,0.6829171580599049
2018-02-21Air_Force,0,0,0.5088707758118021,0,0.5099225342551283,1,0.5958997477187495,1,0.6392955638903097,0,0.5252525252525253,0,0.5785844294802257
2018-02-21Alabama,0,0,0.5098893176525037,0,0.5077937517088533,1,0.5915914914224526,1,0.5222934026415074,0,0.5303030303030303,0,0.5188022445329725
2018-02-21Auburn,1,0,0.5082917746037149,0,0.5097387398235187,1,0.5631895290334831,1,0.504220743340789,0,0.5252525252525253,0,0.5296753810202861
2018-02-21Boise_State,1,0,0.5093037275310226,0,0.5008899260769403,1,0.5602769426907682,1,0.5352345282686408,1,0.5454545454545454,0,0.5401197182157896
2018-02-21Bradley,1,0,0.5098886475459556,1,0.5004889303444051,1,0.5914379971585378,1,0.5461628590378389,1,0.5505050505050505,1,0.521065212544726
