idx,ou,raw_lightgbc_prediction,raw_lightgbc_confidence,raw_knn_prediction,raw_knn_confidence,raw_log_prediction,raw_log_confidence,+pts_linsvc_prediction,+pts_linsvc_confidence,+pts_lightgbc_prediction,+pts_lightgbc_confidence,+pts_log_prediction,+pts_log_confidence
2017-12-19Arkansas,1,0,0.5298064260148996,0,0.5227272727272727,1,0.5200269165053956,0,0.508109170539299,0,0.5249120528448032,0,0.568512441525934
2017-12-19Arkansas_St,1,1,0.5040370652246039,1,0.7272727272727273,0,0.5430969175535914,1,0.5,1,0.5114095726786102,0,0.6703444566321639
2017-12-19Auburn,1,0,0.5036032161128438,1,0.5340909090909091,0,0.5110155362319517,0,0.5061589315488417,1,0.5185862600413779,1,0.6308838289620922
2017-12-19Austin_Peay,0,0,0.5229239312309956,1,0.5568181818181818,0,0.5092797252783252,0,0.5064390966505921,1,0.5265033926518334,0,0.6683578170047424
2017-12-19Belmont,0,1,0.5084220072490104,1,0.5568181818181818,1,0.5086065352277266,0,0.5051102764191002,1,0.503166294951194,1,0.5607407891475036
2017-12-19Buffalo,1,0,0.5142345685941211,1,0.625,0,0.5266056159882744,1,0.5,1,0.5203126905006855,1,0.5582435541080653
2017-12-20AR_Lit_Rock,0,0,0.5195699084380474,1,0.5340909090909091,0,0.5425220287661907,1,0.5,1,0.5053088989931389,1,0.6219554549552408
2017-12-20Albany,0,1,0.5135702062348052,1,0.5340909090909091,0,0.5445638601520388,1,0.5,0,0.5018024662177096,1,0.708555380416237
2017-12-20Bradley,0,0,0.5157588209585338,1,0.5795454545454546,0,0.5007623271959807,0,0.505399046411588,0,0.5021261758926785,1,0.903728825235804
2017-12-21Alab_A&M,1,0,0.5277166359557214,1,0.625,0,0.5382998948918163,1,0.5,1,0.5242681580373486,1,0.5660132526947335
2017-12-21Alabama_St,0,0,0.5347794820543927,1,0.5,0,0.5351975551456991,1,0.5,1,0.5340508364300252,1,0.7099639303028776
2017-12-21American,0,0,0.503497358353808,1,0.5795454545454546,0,0.5206807058267992,1,0.5,1,0.5118569403360883,1,0.7057113591680213
2017-12-21Arizona,0,0,0.5294158069084571,0,0.5340909090909091,1,0.5076451310853837,0,0.5078779322348976,0,0.5084505988314548,0,0.5000223048177854
2017-12-21Bowling_Grn,0,1,0.5065100545790063,1,0.5795454545454546,0,0.5239893449702495,1,0.5,1,0.5216170407534003,1,0.5466703540606779
2017-12-21Buffalo,1,0,0.5130033522430381,1,0.6704545454545454,0,0.5462275666130776,1,0.5,1,0.5115129959097606,0,0.5699063473875234
2017-12-22Akron,0,1,0.5012004298604984,1,0.5795454545454546,0,0.51273091360507,1,0.5,1,0.5336012601450315,1,0.5407505920432047
2017-12-22Alabama,0,0,0.5396711811266677,1,0.5227272727272727,0,0.5363705376679986,0,0.5069751546604507,1,0.5127874370816314,0,0.7230936001942133
2017-12-22Alabama_St,1,0,0.561247927978463,1,0.5227272727272727,0,0.5173857991452824,0,0.5055040142921023,1,0.5267071017785521,1,0.7671787931802276
2017-12-22Arizona_St,1,0,0.5226847168667759,1,0.5568181818181818,1,0.5281018093646987,0,0.5061182056982164,0,0.5148636169060281,0,0.7736136093196102
2017-12-22Austin_Peay,0,0,0.5128042093001945,1,0.5909090909090909,0,0.5136241904607671,0,0.5064037758780323,1,0.5116797350572028,0,0.7640097771007885
2017-12-22Beth-Cook,0,1,0.5167693084778201,0,0.5113636363636364,0,0.5296161391892793,1,0.5,1,0.5193332425099778,1,0.7421783889633441
2017-12-22Bradley,0,0,0.5140237315041567,1,0.6363636363636364,0,0.5205310150500562,0,0.5068573887598111,1,0.5197921006431822,1,0.7437249245036851
2017-12-22Brown,1,0,0.5065378282539964,1,0.5227272727272727,0,0.5140222206214156,1,0.5,1,0.5293445474520079,1,0.6092315525730021
2017-12-22Bryant,0,0,0.5046859838565165,0,0.5681818181818182,1,0.5008460457382169,1,0.5,0,0.5121676370242937,1,0.7344540564829758
2017-12-25Akron,1,1,0.5079134003596544,1,0.5454545454545454,0,0.5102593617246358,0,0.5058102747568368,1,0.5059899947505984,1,0.6761308872070968
2017-12-27Air_Force,1,0,0.5085150162879302,1,0.5340909090909091,0,0.5231937089975139,1,0.5,0,0.5169216633917699,1,0.5734430421648292
2017-12-27Arkansas,1,0,0.5665591683330645,1,0.5909090909090909,1,0.5151761706009942,1,0.5,0,0.5155765506724397,0,0.7532525769856464
2017-12-27Boise_State,1,0,0.536776338061659,1,0.5568181818181818,0,0.5030939388031277,1,0.5,1,0.5081252496245223,0,0.817151491670477
2017-12-28Austin_Peay,0,0,0.512629474588113,1,0.5795454545454546,0,0.5071626118469192,0,0.5057233582980053,1,0.5145308082049872,0,0.5519638208046005
2017-12-28Belmont,1,1,0.5001604409004735,1,0.5113636363636364,1,0.5263026418082617,1,0.5,0,0.519780846049549,1,0.8075866310247184
2017-12-28Bradley,0,0,0.5182357754677529,1,0.5454545454545454,0,0.5062428926898552,0,0.5075670378861408,0,0.5079905243273983,1,0.9054232667428274
2017-12-29AR_Lit_Rock,0,1,0.5057357119708328,1,0.5454545454545454,0,0.5188012578144108,1,0.5,0,0.5133517832691723,0,0.8189788624922086
2017-12-29App_State,0,0,0.5259261985104282,0,0.5227272727272727,0,0.5135082829949875,1,0.5,1,0.509851673803527,0,0.7942364852479027
2017-12-29Arkansas_St,0,0,0.5399279665739722,1,0.5,0,0.507295794660616,1,0.5,1,0.5194376754329947,0,0.6634112741319975
2017-12-29Baylor,0,0,0.5081361552737915,1,0.6363636363636364,0,0.5096056942844165,1,0.5,0,0.5125151038231668,1,0.7941619605177742
2017-12-30Air_Force,0,0,0.5077627669772129,1,0.5568181818181818,0,0.5434009225970555,1,0.5,1,0.5031807276348434,1,0.5196676372084351
2017-12-30Alabama,0,0,0.5401619406542257,1,0.5227272727272727,0,0.5404429992586768,1,0.5,0,0.5101064593961329,0,0.6549835724424888
2017-12-30Arizona,0,0,0.5355856827342877,0,0.5227272727272727,1,0.5017325702971612,1,0.5,1,0.5208276864111128,0,0.6526736517733169
2017-12-30Arizona_St,0,0,0.508401732840778,1,0.5454545454545454,0,0.5121877679182438,1,0.5,1,0.5186968838292989,0,0.6068739825139311
2017-12-30Arkansas,1,0,0.5287547877280205,0,0.5454545454545454,0,0.5016233465778337,0,0.5070983514279707,1,0.5075096616847884,0,0.7082214283798618
2017-12-30Auburn,1,0,0.5294534710627918,1,0.6136363636363636,1,0.5004598575675111,1,0.5,1,0.5081389724392693,0,0.8316335435011173
2017-12-30Austin_Peay,0,0,0.5208641496716624,1,0.5568181818181818,0,0.5042969296288289,0,0.5078901035442429,0,0.5171973036533662,1,0.6311623140654572
2017-12-30Belmont,0,0,0.5133114589454293,0,0.5113636363636364,1,0.5168037389682617,0,0.5069088599409,1,0.5054217167537081,1,0.8365109920975967
2017-12-30Boise_State,1,1,0.514124694977602,1,0.5340909090909091,0,0.5187930684978405,0,0.5080554991808872,1,0.5012133135185475,1,0.7955041863479435
2017-12-30Boston_Col,0,0,0.5129466637323664,1,0.5909090909090909,0,0.5370155431166155,1,0.5,1,0.5163408348363036,1,0.5975569396562568
2017-12-30Brown,1,0,0.5057764401010807,1,0.5681818181818182,0,0.522358924480983,1,0.5,0,0.5023273921409421,0,0.6203832590173253
2017-12-31AR_Lit_Rock,1,1,0.5023698025223862,1,0.5,0,0.5157183275226407,0,0.5062824101649867,0,0.5101641187907786,0,0.5594803360341931
2017-12-31App_State,1,0,0.51709873007007,1,0.5568181818181818,0,0.5252627076117795,0,0.5066075605478195,0,0.5106532949886053,0,0.7269639275125201
2017-12-31Arkansas_St,1,0,0.5264204497990721,1,0.5909090909090909,0,0.5119759967697548,0,0.5055802474666611,1,0.5072189167071577,0,0.8343311003320686
2017-12-31Bradley,1,0,0.5141228868831874,0,0.5227272727272727,0,0.5251893622778071,0,0.5069799815340816,0,0.5357917684171571,0,0.513937208685572
2018-01-02Akron,1,0,0.50362030926005,1,0.5454545454545454,0,0.500463360490842,0,0.5051607315675115,0,0.5149637393540594,1,0.6289950103288054
2018-01-02Alabama,1,1,0.5166819283555715,1,0.5795454545454546,0,0.5275799837722879,1,0.5,1,0.5062632654466794,1,0.7770084276455859
2018-01-02Arkansas,0,1,0.5178495475279242,1,0.5568181818181818,0,0.5075685872924796,0,0.5069365985687728,1,0.5074015512122073,1,0.6861062852898365
2018-01-02Auburn,1,0,0.5044083798663552,1,0.5,0,0.5255253035489145,0,0.5059786589445425,1,0.5140100167258385,1,0.5732635100942272
2018-01-02Ball_State,0,0,0.5280434958130222,1,0.5,0,0.5085080899611747,1,0.5,0,0.5103046008277801,0,0.5725017049504317
2018-01-02Baylor,1,0,0.5153649317703467,1,0.5454545454545454,0,0.5202875759422909,0,0.506664612867449,0,0.5093623662286486,0,0.6389728165119712
2018-01-03Boise_State,1,0,0.5353512365505362,0,0.5340909090909091,1,0.507239759399818,0,0.5073375381174026,0,0.5062033648724862,0,0.5540966627365255
2018-01-03Boston_Col,1,0,0.500424011508142,0,0.5113636363636364,0,0.5216655820831897,0,0.5060092561477793,0,0.5004807911590534,0,0.7891783521604958
2018-01-03Bradley,1,0,0.5163478683144551,1,0.5227272727272727,0,0.5157664141991067,0,0.5066750880364324,0,0.5104917452576485,1,0.5353362406257172
2018-01-04AR_Lit_Rock,1,0,0.5266075886436554,1,0.5454545454545454,0,0.5357818258374929,0,0.5057593637477197,0,0.5096611776885103,1,0.7303626946611087
2018-01-04App_State,0,0,0.5126562199793884,1,0.5113636363636364,0,0.5076819148711186,1,0.5,1,0.5188110604123154,0,0.5111124936679095
2018-01-04Arizona,1,1,0.5092511810819303,1,0.6022727272727273,1,0.5000449635518528,1,0.5,0,0.5011903603772845,1,0.7661136899633312
2018-01-04Arizona_St,1,0,0.5023599324575544,1,0.5113636363636364,0,0.5020603592305282,1,0.5,1,0.5195085433680406,1,0.500045618234135
2018-01-04Arkansas_St,0,1,0.5161376028660448,1,0.625,0,0.5258623638681896,1,0.5,1,0.5260719223077152,1,0.7540062662737016
2018-01-04Austin_Peay,1,0,0.5182497077356,1,0.6477272727272727,0,0.5146778884551482,0,0.5072900950636425,0,0.5047893104236756,1,0.5203409740788707
2018-01-04Belmont,0,0,0.5305195515239957,1,0.5795454545454546,1,0.5211277720456958,0,0.5054019036986983,1,0.5064614559658569,0,0.5936133548787419
2018-01-05Akron,0,0,0.5054785386769669,1,0.5681818181818182,0,0.507149857925476,0,0.5052499329691156,1,0.5035213566221188,1,0.6562013194628191
2018-01-06AR_Lit_Rock,1,0,0.5166871028066402,1,0.5568181818181818,0,0.5378288005394756,0,0.5063815248011958,0,0.5159600813024965,1,0.6980950863337408
2018-01-06Air_Force,1,0,0.528673836859956,1,0.625,0,0.54413660000341,1,0.5,0,0.5235999689313163,0,0.7169139229369995
2018-01-06Alabama,0,0,0.5036890228899575,1,0.6022727272727273,0,0.5325603427434973,1,0.5,1,0.5140423888193612,1,0.8275745066939294
2018-01-06App_State,1,0,0.508549774573691,1,0.5795454545454546,0,0.5108394318758218,0,0.5054771301277986,1,0.5020827797979658,1,0.6773610377241265
2018-01-06Arizona,1,1,0.5066016033838028,1,0.5340909090909091,1,0.5039379702383865,0,0.5056712729977227,0,0.5003379291126571,1,0.6853713037106125
2018-01-06Arkansas,0,0,0.5031306991512876,1,0.6022727272727273,0,0.504831319076501,1,0.5,1,0.5289293701655351,0,0.6167129842228329
2018-01-06Arkansas_St,1,1,0.5013970328792178,1,0.6136363636363636,0,0.5298524059745119,0,0.5055481813089839,1,0.5030890937202165,1,0.768819279542475
2018-01-06Auburn,0,0,0.5295685721878955,0,0.5113636363636364,0,0.5157797849089893,0,0.5071485720360916,1,0.519712471485251,0,0.8135830983101433
2018-01-06Austin_Peay,1,0,0.5238453609301494,1,0.5,0,0.5011391155316771,0,0.5078008778388755,0,0.5045442839273218,0,0.5928772293962864
2018-01-06Ball_State,0,0,0.5290106886629304,1,0.5,0,0.5008111078639551,0,0.5061113794347163,1,0.5024785970741573,0,0.6321436566833682
2018-01-06Baylor,0,0,0.524082883731807,1,0.5113636363636364,0,0.535446918876734,0,0.5086459765187843,1,0.5144612884116797,1,0.7078957283944252
2018-01-06Belmont,0,0,0.5276503633341727,1,0.5909090909090909,1,0.5111807052800108,0,0.5061046181253372,0,0.514866889667039,0,0.6823798235601883
2018-01-06Boise_State,1,1,0.5046259623802729,1,0.5227272727272727,0,0.5014193556968787,0,0.5053370193956948,1,0.5199885975223059,1,0.5347768562128131
2018-01-06Boston_Col,0,0,0.5119811044784384,1,0.5568181818181818,0,0.5093064587960274,0,0.5064014532268487,1,0.5188277044696693,0,0.6873167387284616
2018-01-06Bowling_Grn,0,1,0.5041144508262491,1,0.6363636363636364,0,0.5353892017022934,1,0.5,1,0.5053781948889782,1,0.6701451712061208
2018-01-06Bradley,0,0,0.5121661937117867,1,0.5340909090909091,0,0.507783105911872,0,0.5063462234173429,0,0.5059531211537078,1,0.8126998039172545
2018-01-07Arizona_St,0,0,0.5117578006547043,1,0.5227272727272727,0,0.5146060775865191,0,0.5050618336362491,1,0.5334651339618104,1,0.6247822471185185
2018-01-08Bucknell,0,0,0.5282379773166752,0,0.5113636363636364,1,0.5123462906835285,1,0.5,0,0.5335900498919928,1,0.7702961324976111
2018-01-09Akron,0,0,0.5157265525831691,1,0.5113636363636364,0,0.5097074865143671,0,0.5056686919769344,1,0.503239525971582,0,0.6446565156446258
2018-01-09Alabama,0,0,0.5343438744099879,1,0.5,0,0.526373941470953,0,0.5057578041861608,0,0.5243799145324924,0,0.7526581298441652
2018-01-09Auburn,0,0,0.5278534321120749,0,0.5113636363636364,0,0.5097757266440238,0,0.5063787087176026,1,0.5363743761575591,0,0.7198240939488092
2018-01-09Ball_State,0,0,0.5014967663072729,1,0.5568181818181818,0,0.5110234648105664,1,0.5,1,0.5049923302707359,0,0.5282949613102501
2018-01-09Baylor,0,0,0.5042248752037768,1,0.6136363636363636,0,0.5176227624877319,0,0.5063530946355232,1,0.5120324424748989,1,0.7863361551577692
2018-01-09Boise_State,0,0,0.5020783669436951,1,0.5454545454545454,0,0.5054155573886259,0,0.505361408704899,1,0.5214500687361303,1,0.5783537387103921
2018-01-09Boston_Col,1,0,0.5165852479822515,1,0.5454545454545454,0,0.5313218076376365,1,0.5,1,0.5357994712848995,0,0.7031427387012466
2018-01-09Bowling_Grn,0,0,0.5300222617164373,1,0.5795454545454546,0,0.516816733075503,1,0.5,1,0.5051790673991857,0,0.8519327742535645
2018-01-09Bradley,0,0,0.5106716119867448,1,0.5340909090909091,0,0.5120738437055442,0,0.5069680882167905,1,0.502475789533213,1,0.5603253723137357
2018-01-10Air_Force,1,0,0.5391672524926604,1,0.5227272727272727,0,0.5311758859121889,0,0.5056736179714965,1,0.5174732729328338,0,0.6539676074204628
2018-01-10Arkansas,0,0,0.5286159769731099,1,0.5454545454545454,1,0.5192881910611059,0,0.5057791630788685,0,0.5350025314908176,0,0.772909142105367
2018-01-11AR_Lit_Rock,1,0,0.5045604102909651,1,0.5568181818181818,0,0.5276543050445246,0,0.5059270633877851,1,0.5110737075043276,0,0.7287830493337961
2018-01-11App_State,0,0,0.5097650885919587,1,0.5568181818181818,0,0.517526077561876,0,0.5051347319250137,0,0.5013410203660715,0,0.7650436420204524
2018-01-11Arizona,0,0,0.5418976518165699,0,0.5227272727272727,0,0.5049412289931781,0,0.5062996834368745,0,0.5072593574448734,0,0.5905367953992275
2018-01-11Arizona_St,0,0,0.5233890070251512,1,0.5568181818181818,0,0.5101718750675159,0,0.5062520257951799,1,0.5103519197935469,0,0.7809243453663723
2018-01-11Arkansas_St,1,0,0.5374345870720572,1,0.5340909090909091,0,0.5255783906866474,1,0.5,0,0.5156681746552711,0,0.768510126449135
2018-01-11Austin_Peay,1,1,0.501632176508199,1,0.5795454545454546,0,0.519939552849144,0,0.5064053071061946,1,0.5322032406551377,1,0.7563998856647669
2018-01-11Belmont,0,1,0.5038067924190878,1,0.5795454545454546,1,0.5243116842894153,0,0.5054957236961938,1,0.5089586241700571,1,0.9465397988015622
2018-01-12Brown,0,0,0.504059493164728,1,0.5113636363636364,0,0.5133862046400096,1,0.5,1,0.507071457985665,1,0.6660388277375203
2018-01-13AR_Lit_Rock,1,0,0.5070112837944327,1,0.5227272727272727,0,0.5211075212439102,0,0.5067610989256986,1,0.5199340492538034,0,0.5823687808350364
2018-01-13Air_Force,1,0,0.5078298186967822,1,0.6022727272727273,0,0.5250361896763592,0,0.5055239840301704,0,0.5262154970291887,1,0.685693833916055
2018-01-13Akron,1,0,0.519961620792142,0,0.5113636363636364,0,0.507394534829034,0,0.5056259305570907,1,0.5329580144153387,0,0.6430075795647872
2018-01-13Alabama,0,0,0.5070031504025319,1,0.6022727272727273,0,0.508387709671203,0,0.5052845930414109,0,0.5065420268237564,1,0.7780947163784998
2018-01-13App_State,0,0,0.5105313818294278,1,0.5909090909090909,0,0.5270295261055054,0,0.5059695177985277,0,0.5193357145040816,0,0.6793982047355539
2018-01-13Arizona,1,0,0.5283070736635388,0,0.5227272727272727,0,0.5135633790902786,0,0.506871168588744,1,0.5021404282967245,0,0.5764036826705337
2018-01-13Arizona_St,1,0,0.5231046050794239,1,0.6136363636363636,0,0.5060613052195557,0,0.5064801285549791,1,0.5034337941418443,0,0.762883953701634
2018-01-13Arkansas,0,0,0.5285351826551137,1,0.625,0,0.5111333399610534,0,0.5052557929192619,1,0.5223269318011566,0,0.8310058768450824
2018-01-13Arkansas_St,1,0,0.5281227176153734,1,0.5,0,0.5249213455022986,0,0.5063764268910516,0,0.5138448870419203,0,0.7939659567293718
2018-01-13Auburn,0,1,0.5108068244707723,1,0.5568181818181818,0,0.5202532421152698,0,0.5053577204175919,1,0.527394877705793,1,0.7757321778614178
2018-01-13Austin_Peay,1,1,0.5023581426191731,1,0.6363636363636364,0,0.5387475871661305,0,0.5070394856582936,1,0.5126798859821098,1,0.7709056074292026
2018-01-13Ball_State,0,0,0.5065549821732811,1,0.6022727272727273,1,0.505324211016565,0,0.5056000034494792,1,0.5135728138440426,1,0.595909974114732
2018-01-13Baylor,0,0,0.5025598785685659,1,0.5454545454545454,0,0.5086880706250941,0,0.5072582946039488,1,0.5046887541835775,1,0.8279571955036045
2018-01-13Belmont,1,1,0.5033416288090413,0,0.5113636363636364,1,0.5120847133042792,0,0.5064938200913953,0,0.5047492731300092,1,0.8121804186180781
2018-01-13Boise_State,1,0,0.5342118704160925,1,0.5227272727272727,0,0.5145817722705304,0,0.5056753174248881,1,0.5105723786587397,0,0.8226253359834113
2018-01-13Boston_Col,1,0,0.5095775131081975,1,0.5454545454545454,0,0.500498866594383,0,0.5054666381342593,0,0.5078709442256233,0,0.7340453105783471
2018-01-13Bowling_Grn,1,1,0.5059648194462946,1,0.625,0,0.5223620646106697,1,0.5,0,0.5010387950513353,1,0.6168985609591034
2018-01-13Bradley,1,0,0.5223398130657149,1,0.5795454545454546,0,0.5254676000124956,0,0.5055514649000418,1,0.5137098308381003,1,0.7095412212955684
2018-01-14Army,0,0,0.5113659419888603,1,0.5454545454545454,0,0.5198232724276983,1,0.5,1,0.5186205558977028,1,0.5924633138353511
2018-01-15Baylor,0,0,0.5089004944879715,1,0.5568181818181818,0,0.5210411587879661,0,0.5075455267784769,0,0.535191537967221,1,0.5534223095800864
2018-01-15Boston_Col,1,0,0.518791988293688,1,0.5,0,0.524634782360865,0,0.5071620932939033,0,0.5033642700722253,0,0.8311374142240762
2018-01-15Bucknell,0,0,0.5129154775531737,0,0.5340909090909091,0,0.516103649181084,1,0.5,1,0.5086983811655312,1,0.817832472233498
2018-01-16Akron,0,0,0.5034896843846686,1,0.6136363636363636,0,0.5155360036957617,0,0.5054879342077607,1,0.5101582144388113,1,0.8150107183457435
2018-01-16Ball_State,1,0,0.5196506950546913,1,0.5454545454545454,0,0.5062914376966376,0,0.5062243320646072,1,0.5123618636863121,0,0.6224038559653727
2018-01-16Bowling_Grn,1,1,0.5002851244977939,1,0.5454545454545454,0,0.5373028925121779,1,0.5,0,0.5029452494019271,0,0.5562829030502304
2018-01-17Air_Force,1,0,0.5092350904822052,1,0.5340909090909091,0,0.5308938782458043,1,0.5,0,0.5014993176226575,1,0.7452731443881812
2018-01-17Alabama,0,0,0.5392471516914447,1,0.5568181818181818,0,0.521359340144396,0,0.5055131427758182,1,0.5047822350475799,0,0.7092885012617265
2018-01-17Arizona,0,0,0.5107118033969924,1,0.6022727272727273,1,0.5246300311605354,1,0.5,1,0.5351997582547988,1,0.5093831871199294
2018-01-17Arizona_St,1,0,0.5111329225593362,1,0.5568181818181818,0,0.5124740823360394,1,0.5,1,0.5360382548541267,1,0.5156359808526024
2018-01-17Arkansas,1,1,0.5060617557166547,1,0.5909090909090909,0,0.5146686476880722,1,0.5,1,0.5286773930670278,1,0.5447772811608727
2018-01-17Auburn,0,0,0.5064384492631996,1,0.6136363636363636,0,0.5262990402086982,1,0.5,1,0.5350388019651204,1,0.6713580897043879
2018-01-17Boise_State,0,0,0.5393813416028299,1,0.5340909090909091,1,0.5128307006353107,0,0.5060564134265141,0,0.5214181194810452,0,0.660305232301416
2018-01-17Bradley,0,0,0.525432174188726,1,0.5227272727272727,0,0.5189697172775225,0,0.5060628685472712,0,0.504981344326872,1,0.772883201296046
2018-01-18Austin_Peay,0,0,0.5092635964941524,1,0.6363636363636364,0,0.5003268184952029,0,0.5070428617084162,1,0.5141083285751429,1,0.7308994923861225
2018-01-18Belmont,1,0,0.538841017779853,1,0.6136363636363636,1,0.5036355126198263,0,0.5054637986288012,0,0.5137079695665221,0,0.6709202808917428
2018-01-19Brown,1,0,0.5118755669517572,1,0.6022727272727273,0,0.5144442278900786,1,0.5,1,0.524922109578596,0,0.7389550655339555
2018-01-20AR_Lit_Rock,0,0,0.5063945729390158,1,0.5113636363636364,1,0.5045745904527169,0,0.5052958021825237,1,0.504601275748746,0,0.6835205112611293
2018-01-20Akron,1,0,0.5242389159323841,0,0.5909090909090909,0,0.5053319843277144,0,0.5054734271897113,1,0.5040430447990615,0,0.7470736418645094
2018-01-20Alabama,0,0,0.5342094100130153,1,0.625,0,0.5261542192950566,0,0.5059406575360323,0,0.5012472022207526,0,0.8509497842289955
2018-01-20App_State,1,0,0.5102028258412752,1,0.5568181818181818,0,0.5277085725081228,1,0.5,0,0.5144063787032314,1,0.7075152878884196
2018-01-20Arizona,0,1,0.5056063501624861,1,0.5568181818181818,1,0.5010312451809315,0,0.5054335872299209,1,0.5084544683783881,1,0.6545870755052433
2018-01-20Arizona_St,0,0,0.5118745247859382,1,0.5454545454545454,1,0.5184649695364226,1,0.5,1,0.5389439387968993,0,0.6079444258544747
2018-01-20Arkansas,1,0,0.5371071424565285,0,0.5227272727272727,0,0.5055917210513103,0,0.5064147786354468,0,0.515128191976962,0,0.7458178555905377
2018-01-20Arkansas_St,0,0,0.5022334746659789,1,0.6136363636363636,0,0.5282120662409096,1,0.5,0,0.5107089902927742,1,0.8536733727194374
2018-01-20Auburn,0,0,0.5269821579483565,1,0.6136363636363636,0,0.5276996505845034,0,0.5059555581639988,0,0.5046640820175783,0,0.5111107149285101
2018-01-20Austin_Peay,1,0,0.5119903064467801,1,0.6363636363636364,0,0.5363798171466319,0,0.5073938107255613,0,0.5127699554946035,1,0.7716698350052054
2018-01-20Ball_State,0,0,0.5080470807282471,1,0.5227272727272727,1,0.504720831161241,0,0.5054142647272825,0,0.5133033197864029,1,0.5751435778519383
2018-01-20Baylor,0,0,0.5067693204882224,1,0.6022727272727273,0,0.5356861057158658,0,0.506380813953501,1,0.5043516293791442,1,0.7496362532420273
2018-01-20Belmont,1,0,0.5289015823570891,1,0.5568181818181818,1,0.5223292846948951,0,0.5065026292923461,0,0.5110302412251619,0,0.5956234841764385
2018-01-20Boise_State,0,1,0.5112780842228265,1,0.6136363636363636,0,0.5108827589072105,0,0.5054278284917709,1,0.5232827144828429,1,0.6921768804382858
2018-01-20Bowling_Grn,1,0,0.537998634088299,0,0.5113636363636364,0,0.5207518533662536,1,0.5,1,0.5166444685681978,0,0.7880765513603637
2018-01-20Bradley,0,0,0.5015529701729007,1,0.5454545454545454,0,0.5196979744921626,0,0.5057527632439016,1,0.5072652272448978,0,0.7939862553469899
2018-01-22American,0,0,0.5384115385757828,0,0.5227272727272727,0,0.5162846647375265,1,0.5,0,0.5134413908089643,1,0.5715415006597983
2018-01-22App_State,1,0,0.5055703231687967,1,0.5568181818181818,0,0.5151554267265736,0,0.5071517336220347,1,0.5060383798339017,1,0.8386624370671971
2018-01-22Baylor,1,0,0.5232898679272873,1,0.5,0,0.5249990110751714,0,0.5082381071021925,0,0.5225604413170196,1,0.8115787126865721
2018-01-23Akron,0,0,0.5230752668478814,1,0.5681818181818182,0,0.5138692760557115,0,0.5059172971332488,0,0.5044179402274465,0,0.7829399198996191
