idx,winner,raw_linsvc_prediction,raw_linsvc_confidence,raw_lightgbc_prediction,raw_lightgbc_confidence,raw_knn_prediction,raw_knn_confidence,raw_log_prediction,raw_log_confidence,+pts_log_prediction,+pts_log_confidence
2017-12-16Arkansas_St,1,1,0.7465196058827931,1,0.761479590077288,1,0.7108433734939759,0,0.5472333660192255,1,0.9999977434794634
2017-12-16Auburn,1,0,0.586661618829609,0,0.5544680209784757,0,0.6024096385542169,0,0.7957476434699884,0,0.9575931825397402
2017-12-16Austin_Peay,0,0,0.69163452513364,1,0.5202134418622621,0,0.6867469879518072,0,0.7972043487465779,1,0.9989421243369796
2017-12-16Belmont,1,1,0.5146739334508396,1,0.5915149098410606,0,0.5542168674698795,1,0.8381069402121126,1,0.9966950125799214
2017-12-17Arizona_St,1,1,0.5489072137912628,1,0.5255675077710489,0,0.5240963855421686,0,0.6018014164657036,0,0.5739155619222639
2017-12-18Arizona,1,0,0.7136954703361393,0,0.5995454800561972,0,0.6385542168674698,1,0.7790784393364808,1,0.9993240098044159
2017-12-18Boise_State,0,1,0.7505617840908039,1,0.636287161976179,1,0.7469879518072289,0,0.9519491266226647,1,0.996381712493061
2017-12-19Alabama,1,0,0.6479987450242448,1,0.537642561953649,0,0.6445783132530121,1,0.7852414779635554,1,0.9998568207172178
2017-12-19Arizona_St,1,0,0.565700237623677,0,0.6120587297685391,1,0.5481927710843374,0,0.9525836527844882,0,0.8335363092040565
2017-12-19Arkansas,1,1,0.5514221187931909,0,0.5087685276410192,0,0.5120481927710844,1,0.6839505365581144,1,0.849314802004641
2017-12-19Arkansas_St,0,1,0.662185517927512,1,0.5770947495622346,1,0.5421686746987951,0,0.9582069816413672,0,0.9120498181459616
2017-12-19Auburn,1,1,0.5723758827044368,1,0.5496670202573487,1,0.5,0,0.7917962750707052,1,0.9829219296837729
2017-12-19Austin_Peay,1,1,0.6040184434291923,0,0.6009728544912307,1,0.572289156626506,0,0.8325181236139323,1,0.9337816345681715
2017-12-19Belmont,1,1,0.5564222927644367,1,0.5454203551747882,1,0.5602409638554217,0,0.6808390126838566,1,0.9984612408018174
2017-12-19Buffalo,0,1,0.7891849452300929,1,0.6180328460652006,1,0.5843373493975904,0,0.8147013346792202,0,0.8965869712347135
2017-12-20AR_Lit_Rock,0,1,0.5408218319364693,1,0.6389209027263684,1,0.5301204819277109,0,0.5074614465768263,1,0.9992068429693551
2017-12-20Albany,0,1,0.5897848421095832,1,0.6133675405092798,0,0.5301204819277109,1,0.7106463706096098,1,0.9986749434462594
2017-12-20Bradley,1,0,0.5335835244327789,1,0.6389579027899862,1,0.5180722891566265,1,0.5287770809452138,1,0.9999996537346809
2017-12-21Alab_A&M,0,1,0.5251204022026716,0,0.5433534566104226,0,0.5843373493975904,0,0.970088233885034,1,0.986199046780862
2017-12-21Alabama_St,0,0,0.6397052342055727,0,0.5577080928619671,0,0.6506024096385542,0,0.5971082114858148,1,0.9498689216038589
2017-12-21American,0,0,0.5928196146997121,0,0.6442079176801023,0,0.5602409638554217,0,0.9731269134861765,1,0.998856487461801
2017-12-21Arizona,1,0,0.5737046845716276,0,0.5444753260108965,0,0.5120481927710844,0,0.5004756534869186,1,0.7913160797287293
2017-12-21Bowling_Grn,1,1,0.5881368380846437,1,0.615923851140678,1,0.572289156626506,0,0.7406748929316707,1,0.9151741841999497
2017-12-21Buffalo,0,1,0.7810089682400646,1,0.5209838303949735,1,0.6265060240963856,0,0.8708780559504258,0,0.9974755900610115
2017-12-22Akron,0,1,0.6196956935446573,0,0.5763959786913115,1,0.5662650602409639,0,0.9739907489759695,1,0.5881859135912874
2017-12-22Alabama,0,0,0.5802219950312019,0,0.5280640582117584,0,0.5662650602409639,1,0.6740942217544503,0,0.9872113464765611
2017-12-22Alabama_St,0,0,0.7307186370903013,0,0.5816409230338917,0,0.6626506024096386,0,0.6952622434278276,1,0.999193138977572
2017-12-22Arizona_St,1,1,0.6315942393616737,1,0.6415757977779287,1,0.6024096385542169,0,0.5521357011740146,0,0.9850198695184668
2017-12-22Austin_Peay,0,1,0.514780703426057,0,0.6058566818303104,1,0.6325301204819277,0,0.8986231970584937,1,0.7810662880781052
2017-12-22Beth-Cook,0,0,0.6084779150319958,0,0.5106132431529875,1,0.5421686746987951,1,0.5857792522461402,1,0.9999962866787465
2017-12-22Bradley,0,1,0.5208190953820223,1,0.6398099114287923,1,0.5120481927710844,0,0.7104278528505397,1,0.9979778672897737
2017-12-22Brown,1,0,0.6876467087637297,0,0.686734545642986,0,0.6325301204819277,0,0.6971046999866459,1,0.9997699633545387
2017-12-22Bryant,0,0,0.5915402873488579,1,0.7209071735196033,0,0.5963855421686747,0,0.8098241105066132,1,0.9999999983720895
2017-12-25Akron,0,0,0.64368659792352,0,0.6018419687738641,1,0.5602409638554217,0,0.9526006975432569,1,0.9998972307471541
2017-12-27Air_Force,0,0,0.5838491081257167,0,0.558449442477656,1,0.536144578313253,0,0.7467214096435628,1,0.999487470600592
2017-12-27Arkansas,1,0,0.6122524119034042,0,0.5616063502820117,0,0.5120481927710844,0,0.76446078094412,0,0.9796006152475717
2017-12-27Boise_State,1,0,0.569197615501241,1,0.5335132063838128,0,0.5060240963855421,1,0.7684619937215992,0,0.553180634480416
2017-12-28Austin_Peay,1,1,0.699557640360868,1,0.5648934806005178,1,0.6626506024096386,1,0.6533256324925439,1,0.9903765781686903
2017-12-28Belmont,1,1,0.5756613932421812,1,0.5845760904091107,1,0.6807228915662651,0,0.625003709861943,1,0.9999989598704774
2017-12-28Bradley,0,0,0.5549053205173134,1,0.5687631610332523,1,0.5662650602409639,0,0.824133933924079,1,0.9999996032294902
2017-12-29AR_Lit_Rock,0,1,0.5181982828514453,1,0.512163415541691,1,0.5,0,0.8736194923408065,0,0.9420833784524976
2017-12-29App_State,1,0,0.5959658498700595,0,0.5358229749648729,0,0.5060240963855421,1,0.5278526126225592,1,0.8996368756191576
2017-12-29Arkansas_St,1,0,0.6847470778419479,0,0.5460866279042714,0,0.5421686746987951,1,0.6160054115881257,1,0.9956588543008614
2017-12-29Baylor,0,1,0.6804836113178276,1,0.7569133404143863,1,0.5843373493975904,1,0.5654732998267087,1,0.9993416133080217
2017-12-30Air_Force,0,0,0.6334991846523371,0,0.5844111935890833,0,0.5662650602409639,0,0.7513740036020181,1,0.9999660697243288
2017-12-30Alabama,1,0,0.6586115048175138,1,0.6681109703652381,0,0.6024096385542169,0,0.6807245550054357,1,0.9955820767171971
2017-12-30Arizona,1,0,0.6623809311125858,0,0.5998497250279073,0,0.6506024096385542,1,0.5869425326184088,0,0.6899877233217393
2017-12-30Arizona_St,0,0,0.5464823672701495,1,0.5183079183892084,0,0.5180722891566265,0,0.9641884614076094,0,0.798800944080494
2017-12-30Arkansas,1,1,0.5694638458337702,1,0.589406025339494,0,0.5421686746987951,1,0.566584857976883,0,0.9909223711998575
2017-12-30Auburn,1,0,0.7430060197291349,0,0.7066162178635939,0,0.7108433734939759,0,0.5798601703987952,0,0.9994814014193435
2017-12-30Austin_Peay,1,1,0.6671200552143163,1,0.5767418326388646,1,0.6204819277108434,0,0.7436663091504523,1,0.999739606937518
2017-12-30Belmont,1,1,0.7506102307948386,1,0.7069140215223747,1,0.7228915662650602,0,0.789248025769373,1,0.9999940694819436
2017-12-30Boise_State,1,1,0.6984573841397245,1,0.6846480044942845,1,0.572289156626506,0,0.7212892690448215,1,0.9987113271294927
2017-12-30Boston_Col,0,0,0.7188027916280593,0,0.6427568684834359,0,0.5843373493975904,0,0.5811051026377114,1,0.9995721524488529
2017-12-30Brown,0,0,0.6897123339249465,0,0.6709611447187511,0,0.5301204819277109,0,0.8922232211582559,0,0.7517934890562284
2017-12-31AR_Lit_Rock,1,0,0.5650147041479887,0,0.5087131234790486,0,0.5060240963855421,0,0.635713673278093,1,0.9997038365284574
2017-12-31App_State,1,1,0.5171546920123541,1,0.5112654444963805,1,0.5542168674698795,1,0.591667898744154,0,0.5054863755722707
2017-12-31Arkansas_St,0,0,0.56000627633844,1,0.5241484777008903,0,0.536144578313253,0,0.787882190987325,0,0.9148947436421586
2017-12-31Bradley,1,0,0.5145563449476385,0,0.5731474091248887,1,0.572289156626506,1,0.8090832426889433,1,0.9992260001466299
2018-01-02Akron,0,1,0.5957023604931249,1,0.6454407447614701,1,0.5903614457831325,0,0.8316004883415506,1,0.999976585219531
2018-01-02Alabama,0,1,0.7788926004347879,1,0.73334566215456,1,0.7228915662650602,0,0.5133138781305382,1,0.9997612366516929
2018-01-02Arkansas,0,1,0.5894195050530049,1,0.7650586820416782,0,0.5060240963855421,1,0.7016451349228622,1,0.8132650875829828
2018-01-02Auburn,1,1,0.6756359012282833,1,0.6348498905072366,1,0.6204819277108434,0,0.807755417116832,0,0.9595391356096465
2018-01-02Ball_State,1,1,0.6137799791995061,1,0.558932056904162,1,0.5662650602409639,0,0.5770610736255357,1,0.9562345400357966
2018-01-02Baylor,0,1,0.5348608079713364,1,0.5543638912008053,1,0.5662650602409639,0,0.9670768394897181,1,0.9807527890107214
2018-01-02Bowling_Grn,0,0,0.58713749174821,0,0.6061074943185643,1,0.5180722891566265,1,0.6457025871249051,0,0.9909589518077306
2018-01-03Boise_State,1,0,0.6374436594086542,0,0.5439839419573498,0,0.5120481927710844,1,0.8765965874672822,1,0.8992572487766232
2018-01-03Boston_Col,0,1,0.5235202926918803,0,0.5408162377747621,1,0.5602409638554217,0,0.5452693342489561,1,0.7527140941791992
2018-01-03Bradley,1,1,0.6939635966199439,1,0.7024961871624837,1,0.6325301204819277,0,0.9073800839872346,1,0.9995682608146577
2018-01-04AR_Lit_Rock,0,1,0.5463764765258298,1,0.5279751557630316,1,0.5843373493975904,0,0.6643762828672839,1,0.9998769759726617
2018-01-04App_State,0,1,0.5652669838815335,1,0.6580134036382868,0,0.5963855421686747,0,0.5441203276911677,1,0.5321899489836543
2018-01-04Arizona,1,0,0.5659463938446151,0,0.5128193728739903,1,0.5301204819277109,0,0.6733185987806103,1,0.9999595546825579
2018-01-04Arizona_St,0,1,0.5782216863652829,1,0.562306556364418,1,0.5421686746987951,0,0.5092743822641927,0,0.9938820068400346
2018-01-04Arkansas_St,0,1,0.6831414714043611,1,0.6656957963417869,0,0.5120481927710844,0,0.5227024460924041,1,0.9999301020319366
2018-01-04Austin_Peay,1,1,0.5616797895870682,1,0.5455388647760306,1,0.6144578313253012,0,0.8271893669820434,1,0.9999886108182967
2018-01-04Belmont,1,0,0.5187167242568602,1,0.5232998577766966,0,0.5662650602409639,1,0.7893126830360465,1,0.9620025823609191
2018-01-05Akron,0,0,0.5060938499034348,0,0.613785529031321,1,0.572289156626506,0,0.9902889258561535,1,0.9989745183201771
2018-01-06AR_Lit_Rock,0,1,0.6475831380367485,1,0.6995700248371505,0,0.536144578313253,1,0.6333693315270662,1,0.999982711129906
2018-01-06Air_Force,0,0,0.7830448513747499,0,0.7363674917304843,0,0.7108433734939759,0,0.7515466472421759,1,0.9509951841017099
2018-01-06Alabama,0,1,0.7705291915866995,1,0.7040373656749034,1,0.6204819277108434,1,0.5389377218243391,1,0.9999656457819882
2018-01-06App_State,1,1,0.5523236140845743,1,0.5439984397772014,1,0.5301204819277109,1,0.5548747445360223,1,0.9916813437319187
2018-01-06Arizona,0,1,0.5810482802388351,1,0.535689058321474,1,0.572289156626506,1,0.6930368604421474,1,0.5722390971087591
2018-01-06Arkansas,0,1,0.6123951363415769,1,0.624056005516709,1,0.6325301204819277,0,0.9472508053732593,0,0.9995084423469376
2018-01-06Arkansas_St,0,1,0.6148120145508957,1,0.5450216666643024,1,0.6385542168674698,0,0.7676444263153488,1,0.997869591361299
2018-01-06Auburn,1,0,0.684862072513904,0,0.6129663665770004,0,0.7168674698795181,0,0.6339021841253991,0,0.999918936106658
2018-01-06Austin_Peay,1,0,0.5242826592646938,0,0.6497661403413766,1,0.5240963855421686,0,0.7249847705311074,1,0.99864957704478
2018-01-06Ball_State,0,0,0.509387387651499,1,0.5227277222593282,1,0.5120481927710844,1,0.7798614665497102,0,0.7021246296355159
2018-01-06Baylor,1,1,0.649821952629122,1,0.5955225251645789,1,0.608433734939759,1,0.6303686765714991,1,0.9957685298036947
2018-01-06Belmont,0,1,0.5314496316403637,1,0.648012982950389,1,0.5180722891566265,0,0.5571170057206433,1,0.9994754199333293
2018-01-06Boise_State,0,1,0.5193511821481642,0,0.5052280362881396,1,0.6746987951807228,1,0.7945923280106799,0,0.9174963052521656
2018-01-06Boston_Col,1,1,0.5664300215269493,0,0.5618366656547256,1,0.5602409638554217,0,0.8630102237268606,1,0.896637915037281
2018-01-06Bowling_Grn,1,0,0.5307940427279243,1,0.5182289913043283,1,0.5481927710843374,0,0.7623193599251572,1,0.9996522004583448
2018-01-06Bradley,0,0,0.5904037999235889,1,0.5931939116589936,0,0.5903614457831325,1,0.5018968253305748,1,0.999978310224177
2018-01-07Arizona_St,1,0,0.6093114177016428,1,0.5372841031173213,0,0.5481927710843374,0,0.919899104905356,1,0.9020032444542866
2018-01-08Bucknell,1,0,0.5989148176515448,1,0.7860906225537135,0,0.5903614457831325,0,0.9627113357775252,1,0.9999970098888383
2018-01-09Akron,0,0,0.6110215925584634,0,0.5010565691063593,0,0.5783132530120482,1,0.5826893920912519,1,0.8526001695102264
2018-01-09Alabama,1,0,0.5384673686429917,1,0.6738175830235646,0,0.6265060240963856,1,0.8135533753373785,0,0.8976700102313573
2018-01-09Auburn,1,0,0.65039903789392,0,0.5448798468294379,0,0.7108433734939759,0,0.5525214159212573,0,0.9996267447667949
2018-01-09Ball_State,1,0,0.6246228929195804,0,0.5700763990037575,0,0.5662650602409639,1,0.7260823526658717,1,0.7963285552817463
2018-01-09Baylor,0,1,0.8022813047211284,1,0.7272016180198757,1,0.5903614457831325,0,0.7956043737611818,1,0.9371654870521586
2018-01-09Boise_State,1,1,0.556566590917456,0,0.510552999788134,1,0.6385542168674698,1,0.6537773684189915,1,0.9826210682297015
2018-01-09Boston_Col,0,1,0.5995378362691961,1,0.728864803107743,1,0.5783132530120482,0,0.7839085760172294,0,0.8825210648185134
2018-01-09Bowling_Grn,1,1,0.5219067511755485,0,0.5007747957980992,1,0.5783132530120482,0,0.8399210749676825,0,0.9879029568618801
2018-01-09Bradley,1,1,0.5642627124534924,0,0.5392891682491061,1,0.5120481927710844,1,0.8259789044060146,1,0.9985163372341834
2018-01-10Air_Force,0,0,0.6068488749986249,0,0.5884673473034528,0,0.6566265060240963,0,0.9682134381229185,1,0.975660707715575
2018-01-10Arkansas,0,0,0.5962373645467275,0,0.5808934112479682,0,0.6265060240963856,0,0.6647828498402371,0,0.9336823940365209
2018-01-11AR_Lit_Rock,1,1,0.5999436317839663,1,0.6598266455946775,0,0.5060240963855421,0,0.5953053689923986,1,0.6202368206327772
2018-01-11App_State,0,0,0.5212618499530026,1,0.5055003753376439,1,0.5301204819277109,1,0.520285780709276,0,0.7407387786611607
2018-01-11Arizona,1,0,0.5890797346947539,1,0.5158680952882977,1,0.536144578313253,0,0.6657983814028365,1,0.9849237574500754
2018-01-11Arizona_St,0,1,0.5306482048502957,0,0.5049574280278192,0,0.5120481927710844,0,0.5469274464572691,0,0.9956507882853783
2018-01-11Arkansas_St,0,0,0.6443380086978472,1,0.57293270700462,0,0.5662650602409639,0,0.5923733818079776,1,0.994908571470554
2018-01-11Army,1,0,0.6775928123123864,0,0.5008956407837888,0,0.7590361445783133,1,0.9723110331353825,0,0.9993968386433169
2018-01-11Austin_Peay,0,0,0.6430799110149547,1,0.5672062549384759,0,0.5240963855421686,0,0.8410830263680844,1,0.9993644835908385
2018-01-11Belmont,1,1,0.6463130772087302,1,0.771752226033199,1,0.7349397590361446,0,0.8357825065916323,1,0.9999999926112608
2018-01-12Brown,0,0,0.6614621936371299,0,0.5247438289135979,0,0.5783132530120482,1,0.6163104035876312,1,0.9999665517525608
2018-01-13AR_Lit_Rock,0,1,0.5,1,0.5661611730198804,0,0.5180722891566265,0,0.6380990435419014,1,0.9999584330228348
2018-01-13Air_Force,1,0,0.6281273146953502,0,0.513485730356889,1,0.6867469879518072,0,0.9548006150326211,1,0.9999999932048005
2018-01-13Akron,1,0,0.6241282564069544,0,0.527893745609348,0,0.608433734939759,0,0.5847361097915709,0,0.7725090541475892
2018-01-13Alabama,1,1,0.7384838041291744,1,0.6803299359717021,1,0.6867469879518072,0,0.8419831911585054,1,0.999963355622685
2018-01-13App_State,0,1,0.5235319751662731,0,0.5042312966524441,1,0.5481927710843374,0,0.7400355433309046,0,0.6806914422838659
2018-01-13Arizona,1,0,0.6110637649120126,0,0.5546149012765689,0,0.6024096385542169,1,0.6423696813756321,1,0.9611566276363681
2018-01-13Arizona_St,1,1,0.6089966862342394,1,0.5763911151158928,1,0.5421686746987951,0,0.8257087790752936,0,0.9274481938300656
2018-01-13Arkansas,1,0,0.5667970983985663,0,0.5424815418199547,1,0.5060240963855421,0,0.9946376254588135,0,0.8492670568624949
2018-01-13Arkansas_St,0,0,0.5628949361420081,1,0.6241412977181635,1,0.5301204819277109,0,0.6240722850142484,0,0.9464350006810682
2018-01-13Auburn,1,1,0.7077594576724181,1,0.7970221306794295,1,0.5662650602409639,1,0.7698762852164976,1,0.9913630327503019
2018-01-13Austin_Peay,1,0,0.5130548774111668,1,0.6591141870332362,0,0.5120481927710844,0,0.9523662561426278,1,0.9999166615566348
2018-01-13Ball_State,0,1,0.6238294983884454,1,0.6816889400502794,1,0.6385542168674698,0,0.6118721905669904,1,0.9999553201970306
2018-01-13Baylor,0,1,0.6298461963299596,1,0.6440097995651238,1,0.6024096385542169,0,0.5930754788913719,1,0.9997624948733459
2018-01-13Belmont,1,1,0.7519572831739404,1,0.7355620849511705,1,0.8012048192771084,1,0.5404773821222532,1,0.9999991630218596
2018-01-13Boise_State,1,0,0.532259061575384,1,0.5859448362290334,1,0.536144578313253,1,0.7277690585054605,0,0.969826552996387
2018-01-13Boston_Col,1,1,0.5996119890493603,0,0.6231251745372031,0,0.5060240963855421,1,0.5018607956708495,0,0.9885508278114551
2018-01-13Bowling_Grn,0,0,0.5351191723740802,0,0.5907406467836842,1,0.5963855421686747,0,0.7232019029638155,1,0.9795959741320023
2018-01-13Bradley,0,0,0.6478552268370066,0,0.5873089175515906,1,0.572289156626506,0,0.7997630253735248,1,0.9999844052661214
2018-01-14Army,1,1,0.6874158009312732,0,0.5340917440808692,1,0.5602409638554217,1,0.6330416217783731,0,0.959379100091299
2018-01-15Baylor,1,1,0.7003628419455283,1,0.6550471531522541,1,0.6144578313253012,1,0.531519387822154,1,0.9784688591398168
2018-01-15Boston_Col,1,1,0.6804650784707673,1,0.5711038579362847,1,0.6987951807228916,0,0.9755954167846436,0,0.9974196141443061
2018-01-15Bucknell,1,0,0.5783113844680686,1,0.733901823661508,0,0.5963855421686747,1,0.669715560746412,1,0.9998384047930186
2018-01-16Akron,0,0,0.50608811793884,1,0.5173448978885576,0,0.5963855421686747,0,0.8798039490287197,1,0.9999996871116528
2018-01-16Ball_State,1,1,0.5459295788932218,0,0.5147149051787273,1,0.5542168674698795,0,0.6162874865395425,1,0.9707628880162655
2018-01-16Bowling_Grn,1,1,0.5115180048491936,1,0.5932990239854667,1,0.6506024096385542,0,0.906071620205647,1,0.9492390371301772
2018-01-17Air_Force,1,1,0.5671066796704483,1,0.6319816892959805,1,0.5542168674698795,0,0.8766161457055361,1,0.9999985400667191
2018-01-17Alabama,1,0,0.6379430014819911,1,0.6174012995334285,0,0.7108433734939759,1,0.6681594730834319,0,0.6858012954192636
2018-01-17Arizona,1,1,0.6643381861320433,1,0.6664460219151784,1,0.5843373493975904,1,0.5508623849618813,1,0.9018050112494619
2018-01-17Arizona_St,0,1,0.5720295034476842,1,0.5939401153167381,1,0.5,0,0.7100945547509102,0,0.8623190671598819
2018-01-17Arkansas,0,0,0.5507468105658924,1,0.6157155608726153,0,0.5843373493975904,1,0.5410278064509495,1,0.988197981413625
2018-01-17Auburn,0,1,0.6084203797069405,1,0.6260994809379232,0,0.5903614457831325,1,0.8383540012950228,1,0.8817816061190391
2018-01-17Boise_State,1,0,0.7358500253996106,0,0.5727926146604486,0,0.6144578313253012,1,0.8672142333833963,1,0.9818293412491921
2018-01-17Bradley,0,0,0.6281840318967348,1,0.5031594231078387,0,0.5662650602409639,0,0.7099710260630749,1,0.9995843049945592
2018-01-18Austin_Peay,0,0,0.5856548914660609,1,0.631659440429887,1,0.5481927710843374,1,0.5983587772321317,1,0.9997855089591782
2018-01-18Belmont,1,0,0.614564998463636,1,0.5105143447396427,0,0.5903614457831325,1,0.546002361788136,1,0.9979585142433873
2018-01-19Brown,1,0,0.5331016978570238,0,0.542407362467756,1,0.536144578313253,0,0.9345053156321612,1,0.6754059291678505
2018-01-20AR_Lit_Rock,0,1,0.5862084273297268,1,0.5097293083975172,1,0.5542168674698795,0,0.7410508529218705,1,0.9530622319835258
2018-01-20Akron,1,0,0.5604665366139524,1,0.514826899564099,0,0.5662650602409639,0,0.6312106847547952,1,0.9617955208796298
2018-01-20Alabama,1,1,0.5152806982841371,1,0.61427923786962,1,0.572289156626506,0,0.791747129158438,0,0.8997782885559037
2018-01-20App_State,0,0,0.6301608331760864,1,0.6029304072437851,0,0.5421686746987951,1,0.8537772474559167,1,0.9933512255620744
2018-01-20Arizona,1,1,0.5466366289969024,0,0.5453047440520886,1,0.6204819277108434,0,0.5272464312353453,1,0.8075688056162266
2018-01-20Arizona_St,1,1,0.7044140065063981,1,0.6575771336433769,1,0.5662650602409639,0,0.594561749467604,0,0.7389724311724264
2018-01-20Arkansas,1,0,0.5573462100124882,0,0.5184136246443696,0,0.6144578313253012,0,0.5968121925079499,0,0.932987572078551
2018-01-20Arkansas_St,1,1,0.6470189590700467,1,0.5206623588108659,1,0.6626506024096386,0,0.9448178434695439,1,0.9999912310034523
2018-01-20Auburn,1,1,0.5124841949288319,1,0.5806364301728335,0,0.536144578313253,0,0.6987683137391865,1,0.8273334122012792
2018-01-20Austin_Peay,0,0,0.8124327472586128,0,0.6055490858533548,0,0.6927710843373494,0,0.8484298356351011,1,0.9999978415176055
2018-01-20Ball_State,0,1,0.5291937917740948,1,0.6905518633215619,1,0.7048192771084337,0,0.7996243731379142,1,0.999921646155265
2018-01-20Baylor,0,1,0.6757543676568555,1,0.5968327317696629,1,0.6445783132530121,0,0.9107941172508854,1,0.9998285220491171
2018-01-20Belmont,1,1,0.6167654440756196,1,0.5989402184855155,1,0.6024096385542169,0,0.8484768068293892,1,0.9889449337435131
2018-01-20Boise_State,0,1,0.5863366536764921,0,0.5741807873605402,1,0.6927710843373494,0,0.8702918546405501,1,0.9913673797902061
2018-01-20Bowling_Grn,0,1,0.5489543604672081,1,0.5416714822246073,1,0.572289156626506,0,0.7200065572523413,0,0.9253099494314355
2018-01-20Bradley,1,1,0.5752415340579136,0,0.5196086155389368,1,0.5542168674698795,1,0.6321617880032391,1,0.9731045347762497
